"rally","serve","hitpoint","speed","net.clearance","distance.from.sideline","depth","outside.sideline","outside.baseline","player.distance.travelled","player.impact.depth","player.impact.distance.from.center","player.depth","player.distance.from.center","previous.speed","previous.net.clearance","previous.distance.from.sideline","previous.depth","opponent.depth","opponent.distance.from.center","same.side","previous.hitpoint","previous.time.to.net","server.is.impact.player","outcome","gender","ID"
4,2,"V",41.93029919,0.008306189,2.831440307,11.88255811,FALSE,FALSE,1.853799946,9.4818,2.0226,11.2858,1.5958,17.71561668,2.256969396,3.060781033,5.233756861,12.5312,0.6488,TRUE,"F",0.948923892,FALSE,"W","mens",7905
9,1,"F",33.61084351,0.910466189,0.150714455,1.080334557,TRUE,FALSE,2.314133618,12.1738,1.9636,14.3126,2.8472,24.90498654,0.707532064,3.541281813,3.479534332,14.7646,2.8556,FALSE,"B",0.724585757,TRUE,"UE","mens",6571
6,1,"F",37.99665774,0.400656287,0.302756597,2.310619997,FALSE,FALSE,2.013578903,12.427,2.8546,14.107,1.7446,25.02895158,0.405940707,2.784262262,4.223616894,13.0086,2.0856,FALSE,"B",0.628631949,FALSE,"W","mens",8397
5,2,"F",33.85277069,1.127575874,0.011780566,0.166133036,FALSE,FALSE,1.821032894,12.7914,2.7642,13.1346,0.9758,32.12206142,0.305452867,3.312489905,5.293866929,13.444,1.8434,FALSE,"B",0.482958231,TRUE,"W","mens",5467
3,1,"F",36.32429721,0.253944507,0.282313472,3.817414814,FALSE,FALSE,1.465149412,10.6228,1.8354,11.3742,0.5776,20.5803177,1.032372325,1.683114039,5.021089295,13.2208,2.5184,FALSE,"B",0.804925432,TRUE,"W","mens",1903
4,2,"F",32.02060346,-0.102440018,3.446230491,8.281190052,FALSE,FALSE,4.753540983,14.8984,2.7552,13.6742,1.838,34.45023054,0.329451506,0.826156002,4.133709819,12.3824,2.6516,FALSE,"F",0.400578131,FALSE,"FE","mens",9601
6,1,"F",29.76314116,0.462442078,2.1463568,4.937293917,FALSE,FALSE,3.286671325,11.925,0.229,14.3752,2.4196,20.02347896,0.174763982,2.90711996,5.180717318,5.2268,1.1476,FALSE,"B",0.26529139,FALSE,"W","mens",5844
3,1,"F",38.03101355,-0.090194932,1.704344683,7.468529155,FALSE,FALSE,2.661013897,12.2078,1.6572,11.1764,0.7958,23.11275389,1.132207969,2.889863491,3.38428165,12.555,4.2726,FALSE,"F",0.645017551,TRUE,"UE","mens",890
3,1,"F",31.91251603,0.046622336,0.942707893,5.968401508,FALSE,FALSE,1.723409551,9.9718,1.629,11.525,0.8822,24.01417836,0.331299534,3.68360937,6.126672291,12.886,3.8014,FALSE,"B",0.634553414,TRUE,"W","mens",7016
8,2,"F",22.00792956,-0.534840628,1.958891611,10.46718784,FALSE,FALSE,4.218721949,15.6846,2.099,14.8278,2.0318,40.1190467,0.306438784,1.098278248,1.813442825,12.2354,2.9064,FALSE,"F",0.333073973,FALSE,"FE","mens",4334
3,1,"F",34.32128048,-0.421592252,2.335856902,9.281427296,FALSE,FALSE,1.809706739,9.835,1.62,11.5192,0.9578,24.95587547,0.210795651,3.762873878,6.985474959,13.435,2.332,FALSE,"F",0.638117562,TRUE,"UE","mens",1593
6,2,"B",39.92666803,-0.188469424,1.119100793,6.460563636,FALSE,FALSE,3.196016934,12.0158,2.2982,12.3528,0.88,29.75002043,0.693462863,0.858250332,3.784063853,13.3432,2.7746,FALSE,"F",0.554467369,FALSE,"UE","mens",3029
8,2,"B",40.85124649,0.308516134,0.787102091,2.512081423,FALSE,FALSE,4.017859619,13.2908,3.414,13.3914,0.6026,32.78117639,0.215941019,0.643173536,5.536553456,13.7634,0.3288,TRUE,"F",0.512709426,FALSE,"W","mens",3918
6,2,"F",35.62624807,-0.066732697,3.572169104,7.858256541,FALSE,FALSE,1.211974686,13.2522,0.733,12.838,0.406,30.05749008,0.959486951,3.534112665,1.030368864,14.0374,2.674,TRUE,"B",0.544009125,FALSE,"UE","mens",5266
3,1,"F",40.50339246,0.643991545,1.057290484,2.757244999,FALSE,FALSE,0.660762136,11.1374,0.5832,11.2132,1.2396,20.2143281,2.518488772,3.058510369,3.574067699,12.3852,4.1242,FALSE,"B",0.770130121,TRUE,"W","mens",8361
3,2,"F",36.08767998,0.721179171,2.072037433,3.285391398,FALSE,FALSE,2.314459868,12.8756,0.5118,11.2828,1.1674,22.93117457,1.606575717,1.849784081,2.108085056,11.0468,4.402,FALSE,"B",0.537198288,TRUE,"W","mens",9305
3,1,"F",41.35973823,-0.243620668,0.47181303,7.320656584,FALSE,FALSE,1.56181561,12.5358,0.2208,11.0638,0.7428,21.63377991,1.408961139,3.308215637,2.963796207,13.2954,2.3022,FALSE,"F",0.728653314,TRUE,"UE","mens",5651
4,2,"F",31.81536154,1.522308421,1.061124506,3.520188495,FALSE,TRUE,2.978421394,15.201,2.4422,13.0428,0.3896,33.11573406,0.981090737,0.408302412,1.257261364,10.6938,3.19,TRUE,"F",0.361822439,FALSE,"FE","mens",2994
4,2,"B",32.75020935,0.490276786,0.248565023,2.462055192,TRUE,FALSE,1.428956164,12.9018,1.9886,12.5772,0.597,36.13882153,0.658381731,1.923033381,1.7181037,13.2228,4.422,FALSE,"B",0.436202467,FALSE,"UE","mens",5885
5,2,"B",25.55157637,2.2334693,0.212496167,0.80148208,FALSE,TRUE,1.993638282,14.3606,3.289,13.501,1.4902,41.87508217,0.808344454,0.554596676,1.43633578,13.2812,4.0154,FALSE,"F",0.382765698,TRUE,"FE","mens",9234
10,1,"F",37.07090267,0.776708201,1.797795651,0.637223819,FALSE,TRUE,4.440903264,12.462,0.4212,13.4836,3.9006,22.93773023,0.18499633,2.508756678,3.919949631,10.7694,3.25,FALSE,"B",0.511544503,FALSE,"FE","mens",5146
4,2,"F",28.26485961,0.907257316,1.835474514,0.377940448,TRUE,TRUE,3.973890009,11.8526,1.3658,11.1932,2.553,23.12458832,0.714864493,1.660315298,0.043254052,7.3232,1.2724,TRUE,"F",0.342281554,FALSE,"FE","mens",7666
3,1,"F",26.57412002,0.706757088,4.410764019,4.774260666,TRUE,FALSE,1.244486352,11.1078,1.9256,11.211,0.6854,35.81354582,0.357156622,2.381365071,4.260789776,11.7148,4.6816,FALSE,"F",0.373851363,TRUE,"FE","mens",7188
19,2,"B",35.96946784,1.362245419,3.013260649,1.786273869,FALSE,TRUE,5.056189395,14.83,1.0686,14.7528,3.987,31.28657706,0.713088882,2.957323699,3.326550899,12.5978,0.8978,TRUE,"B",0.447360277,TRUE,"UE","mens",9846
3,1,"B",26.45072921,0.433937847,0.01374407,2.275531406,FALSE,FALSE,5.740906078,5.3916,2.0484,10.5002,0.5708,18.25845867,2.055510517,1.405651066,7.042874883,13.4758,2.7876,FALSE,"V",0.978756441,TRUE,"W","mens",8603
3,1,"F",39.57534247,0.286319074,1.510737127,4.40835196,FALSE,FALSE,0.956201339,11.0022,0.488,11.0006,0.4682,22.00529938,1.381402159,3.883107026,4.050189447,12.5458,4.7364,FALSE,"F",0.678005798,TRUE,"W","mens",3950
6,2,"B",34.38234252,2.029154998,3.659237372,4.708674305,FALSE,TRUE,4.933513312,15.489,0.2038,15.6526,4.727,32.71238305,1.061332901,2.314735259,1.388860585,11.5536,1.871,FALSE,"F",0.404588717,FALSE,"FE","mens",1851
4,1,"B",13.61938336,-0.095549164,1.886849367,9.840289882,FALSE,FALSE,9.941109355,6.7598,3.2254,11.0014,5.7654,12.5539731,0.700096844,1.409880948,7.92122444,6.84,0.5982,TRUE,"U",0.698223073,FALSE,"FE","mens",4276
3,1,"F",39.74426064,0.35675649,0.579364893,2.59085077,FALSE,FALSE,5.195297566,11.4306,4.3864,11.2978,0.8072,18.51384361,1.933663098,1.107756535,3.343194097,12.2484,3.5074,FALSE,"B",0.801365165,TRUE,"W","mens",5782
5,1,"B",17.7257247,0.371639665,4.045234514,7.804335079,FALSE,FALSE,1.386115507,4.3172,2.6298,3.2314,1.7682,24.29585226,1.483297999,0.048885189,7.885278252,13.5878,2.4614,TRUE,"V",0.754215893,TRUE,"W","mens",8061
4,1,"B",36.29739578,-0.045273838,1.829160828,7.539369806,FALSE,FALSE,2.988807287,13.3668,2.9316,13.3602,0.0572,32.84716942,0.798585009,0.987334144,3.401470761,13.2774,1.5744,TRUE,"F",0.49340394,FALSE,"UE","mens",8957
4,2,"B",38.06772076,0.503376016,1.247838457,0.054719107,FALSE,TRUE,2.944265233,11.961,0.8338,11.763,2.1038,29.55786206,0.400971049,2.185082455,4.097002784,12.6572,1.7902,FALSE,"F",0.492359851,FALSE,"W","mens",547
5,1,"F",33.1032124,-0.241687893,3.181002276,8.464889776,FALSE,FALSE,3.538786849,13.9036,4.3494,13.423,0.8434,27.79984307,1.613560714,1.488784183,0.201305554,14.911,1.9906,FALSE,"B",0.629519684,TRUE,"FE","mens",2607
4,2,"F",21.89296218,-0.941069362,1.029895002,11.67233498,FALSE,FALSE,4.820168171,15.5572,3.8638,13.4106,0.452,32.11824213,0.855619024,0.063272293,3.269163599,11.8748,2.0286,FALSE,"F",0.423958772,FALSE,"FE","mens",2446
9,1,"F",32.14276939,-0.150366131,3.032546166,6.938249796,FALSE,FALSE,5.700494817,13.0998,5.809,14.6594,0.326,32.0943238,0.160825958,1.718758366,8.296729002,12.8276,3.6786,FALSE,"F",0.500249304,TRUE,"FE","mens",5104
4,1,"B",34.18619167,0.995737624,2.752333224,0.675425761,FALSE,TRUE,2.756115818,14.3526,2.7046,13.7634,0.0122,39.83917643,0.509586567,0.811661226,0.842659851,12.1354,1.1332,FALSE,"F",0.342570123,FALSE,"FE","mens",2487
8,1,"U",23.80051299,-0.010375675,3.465842021,7.187590007,FALSE,FALSE,2.892020166,13.7784,4.2144,13.6944,1.3236,32.93629297,0.625694847,0.322295632,3.722838374,14.486,2.8026,FALSE,"F",0.531515934,FALSE,"UE","mens",6259
5,1,"F",39.59411986,0.416194206,1.919767746,3.996626905,FALSE,FALSE,2.794948958,8.9052,1.851,11.5304,2.8102,18.13966352,2.525649117,4.007106824,5.062037092,13.781,3.1794,FALSE,"B",1.057639635,TRUE,"W","mens",2193
14,2,"B",36.71957287,0.105281936,1.078116257,4.956774995,FALSE,FALSE,1.859899051,12.315,3.0106,13.7582,1.8374,28.37020021,0.916763186,1.714547661,3.834113755,12.7124,4.6946,FALSE,"B",0.539123197,FALSE,"W","mens",3188
3,1,"F",33.64293886,0.26992919,0.441136333,3.772951738,FALSE,FALSE,1.504817557,9.6298,0.955,11.1226,1.1448,23.33169094,0.044420006,2.585735916,8.210478651,13.05,3.8254,FALSE,"B",0.652920077,TRUE,"W","mens",3327
7,2,"B",32.13940951,1.083630813,1.448883624,2.54186171,TRUE,FALSE,1.647152015,12.8646,0.7678,13.6686,0.6698,34.04114089,0.655486868,2.296588932,4.062480941,13.3494,2.2018,FALSE,"F",0.477885192,TRUE,"UE","mens",79
3,2,"B",29.44443065,0.375507537,1.508447428,4.402439692,FALSE,FALSE,1.529973189,12.0626,0.5006,11.0576,0.653,33.70958066,0.507742677,2.332266641,2.704714253,11.1742,4.5608,FALSE,"F",0.380640636,TRUE,"W","mens",2225
3,2,"F",34.08845767,1.41423063,0.441062324,0.227632324,TRUE,TRUE,3.349077563,12.0638,3.5796,11.1202,0.3662,26.06033707,0.874613015,0.60716263,4.190132378,11.6438,3.114,FALSE,"B",0.53442298,TRUE,"UE","mens",4206
3,1,"U",19.81025804,0.743639378,0.214599824,1.878859836,FALSE,FALSE,2.452689658,8.2818,0.4176,10.6902,0.8816,32.6771716,0.639780192,3.331196446,4.447312007,12.16,4.0396,FALSE,"V",0.443768816,TRUE,"W","mens",9717
9,2,"B",32.33312617,1.202043895,0.911629661,2.90698108,TRUE,FALSE,0.850279578,12.8556,2.4622,13.4636,1.8678,32.90660383,0.283233302,2.019456907,4.237642449,12.9278,1.9068,FALSE,"B",0.461639133,TRUE,"UE","mens",3793
3,1,"B",33.97996426,0.362659087,1.721433875,4.534482874,FALSE,FALSE,2.762181059,10.5248,3.7526,10.827,1.007,26.74675117,0.757171062,1.306074618,5.591510802,12.9578,4.3826,FALSE,"B",0.593857093,TRUE,"W","mens",4812
5,1,"F",29.04625298,0.527874053,0.671339727,1.758699234,FALSE,FALSE,4.770712303,6.4942,1.5952,10.141,1.4806,25.56414469,1.016125987,1.627985416,5.562225782,14.2932,2.5246,FALSE,"V",0.669235621,TRUE,"W","mens",8034
5,2,"F",13.07237824,0.666092708,0.719479588,7.403091755,FALSE,FALSE,1.49030727,3.874,0.183,5.277,0.6856,29.13876621,0.907101212,2.704181649,8.381549086,13.4192,1.1196,FALSE,"V",0.55320221,TRUE,"W","mens",8024
4,1,"B",35.26218154,0.945180714,1.329225892,1.513883584,TRUE,TRUE,2.031010084,12.3224,2.563,12.491,0.539,22.58738628,0.351423313,1.03444921,1.850459613,7.858,0.9994,FALSE,"B",0.374496467,FALSE,"FE","mens",2010
9,2,"F",33.36862446,1.55698576,0.64651832,2.367097076,FALSE,TRUE,0.872256568,14.3552,1.0036,13.9336,0.24,40.01992425,0.062134882,3.139005271,4.458776512,13.0716,0.0452,TRUE,"F",0.367590859,TRUE,"FE","mens",1245
9,2,"B",35.82771482,-0.040821991,0.019027325,5.135815501,FALSE,FALSE,0.800070222,12.443,0.935,13.075,1.4256,21.32166094,0.360521726,2.482548494,2.646189009,6.9672,0.8652,TRUE,"F",0.341950991,TRUE,"FE","mens",5143
6,2,"F",27.2229326,0.580999924,1.204766518,3.581433655,FALSE,FALSE,5.151872363,5.6712,2.7776,7.1734,2.1504,15.66383072,0.512901761,0.400671986,8.55863032,13.8458,3.1202,FALSE,"B",1.105632752,FALSE,"W","mens",5617
3,1,"F",39.15677902,0.435467518,1.758539525,2.05439409,FALSE,FALSE,3.647033304,9.8704,4.576,10.7418,1.0346,24.15507173,0.765390797,2.135716167,6.173660577,13.305,4.3412,FALSE,"B",0.692078956,TRUE,"W","mens",193
3,1,"F",32.38581697,-0.027816793,2.19283209,6.81744382,FALSE,FALSE,2.008994037,12.2466,0.8678,11.0764,0.7652,32.60337284,0.329776635,2.953293963,5.241312186,12.9996,4.43,FALSE,"F",0.477402693,TRUE,"UE","mens",9464
5,2,"B",32.72472078,1.018367922,2.549539617,0.198922917,FALSE,TRUE,1.809499489,12.2348,2.8908,12.795,1.1702,29.23315995,0.375653064,1.965653657,5.770505041,14.3706,2.291,FALSE,"B",0.601391604,TRUE,"UE","mens",1988
3,1,"F",31.92773486,-0.054833846,2.641800709,7.67099642,FALSE,FALSE,2.337128837,11.989,2.9628,10.8142,0.9424,30.70748486,0.413728101,2.707575166,5.080332233,13.7706,1.7134,FALSE,"F",0.528642039,TRUE,"UE","mens",6929
15,1,"F",32.82256992,0.238190866,1.212257761,5.12068484,FALSE,FALSE,10.83980568,8.187,4.147,14.8428,4.4088,11.34333692,1.066991173,0.062573432,6.132278323,4.7246,0.0808,FALSE,"U",0.497477724,TRUE,"W","mens",5490
4,2,"F",35.72504411,-0.153693653,2.166049355,8.096247275,FALSE,FALSE,2.05782803,11.2872,1.4312,12.8884,0.1386,24.53149936,1.223313888,4.089434843,4.476697286,13.5644,1.1154,FALSE,"B",0.678211028,FALSE,"UE","mens",2247
5,1,"F",30.36125146,0.747363289,1.736814571,3.79371569,FALSE,FALSE,5.784410459,4.0528,0.1454,9.8372,0.1564,21.66335226,1.69182136,3.117381742,8.557400578,14.8788,3.0838,FALSE,"V",0.926265293,TRUE,"W","mens",7997
5,1,"B",31.86683506,0.611320782,1.029081564,3.479590181,FALSE,FALSE,1.188821702,14.1156,1.9858,13.7958,0.8408,30.95068796,0.566806981,2.526998617,3.880077078,12.7974,1.8942,FALSE,"B",0.48702509,TRUE,"UE","mens",5847
8,2,"F",32.66289388,1.438695454,2.199168278,1.227051718,FALSE,FALSE,1.823601579,12.6252,3.4704,12.6276,1.6468,32.6893858,0.351423291,3.078225001,4.926040559,14.1174,3.2044,FALSE,"B",0.513922669,FALSE,"UE","mens",527
7,2,"F",26.43320236,3.234571998,3.654767707,1.036910873,FALSE,TRUE,3.149488873,13.9712,3.7856,13.0508,0.7736,33.90621849,1.038580803,1.685049271,0.691036284,14.5334,1.2506,FALSE,"B",0.516978622,TRUE,"UE","mens",2021
8,1,"F",42.09330309,0.959775967,0.942682549,0.255861597,TRUE,TRUE,2.65491395,14.8576,4.597,13.0798,2.6252,17.38062315,1.708431078,1.607506345,0.281684632,14.7822,2.7768,FALSE,"U",0.159511044,FALSE,"UE","mens",3616
4,1,"B",21.57006386,0.573099397,0.722474783,6.802384254,TRUE,FALSE,2.834695779,15.4318,2.3484,14.6614,0.3796,39.18130969,0.509716822,0.977633712,2.070724814,11.5998,0.1502,TRUE,"F",0.332883262,FALSE,"FE","mens",7155
16,1,"F",19.73932066,1.547410662,0.221519385,7.294918548,TRUE,FALSE,4.278224459,13.83,2.2442,13.2714,1.9974,35.22120857,0.415855376,0.846614511,2.225178735,14.8582,2.407,FALSE,"B",0.490357542,FALSE,"FE","mens",9196
6,2,"F",26.53875228,0.888101048,0.639872918,1.279214414,TRUE,FALSE,7.868571604,12.6794,4.9326,15.1616,2.5342,22.26346475,0.521005069,2.666241426,6.583952375,4.1658,2.467,TRUE,"U",0.206724948,FALSE,"FE","mens",8393
12,2,"B",30.47268521,2.135112382,0.324930238,1.114843679,FALSE,TRUE,4.834809254,15.6182,2.6002,15.2478,2.2204,35.32438188,0.693110904,0.655251149,2.85070201,12.9636,2.8224,FALSE,"F",0.420817413,FALSE,"UE","mens",755
3,1,"F",41.17003132,0.833240116,0.195223032,0.943743079,FALSE,TRUE,2.371509401,12.7284,2.4596,11.0574,0.7768,26.98714968,1.569774688,2.193573002,3.528580268,13.7938,4.3514,FALSE,"F",0.64871966,TRUE,"UE","mens",9168
12,1,"F",42.78236316,0.469346657,0.564459636,1.231306641,TRUE,FALSE,4.866639892,13.3564,3.6594,13.7336,1.1926,30.93935808,1.075324273,0.906629311,4.445411506,14.0966,2.7074,TRUE,"F",0.569788762,FALSE,"UE","mens",1248
10,2,"B",23.78267572,3.683418998,0.98040838,6.762145006,FALSE,FALSE,6.819835884,14.8746,4.228,15.1518,2.5862,30.15041065,0.242627276,0.886143114,5.070574112,11.1188,1.5626,TRUE,"B",0.42523773,FALSE,"FE","mens",7312
7,1,"U",11.73449957,0.128271148,3.915954062,10.10552074,FALSE,FALSE,3.006726093,5.24,1.9968,6.7324,0.6134,31.67651503,1.379250259,0.762320842,6.750618735,15.3652,2.9198,FALSE,"V",0.590817139,TRUE,"W","mens",9963
9,1,"B",14.9899457,-0.34282383,3.343480296,9.709036947,FALSE,FALSE,2.521279072,4.9616,1.572,6.2116,0.6176,34.95480314,0.275212058,1.045011171,7.095906836,13.5824,2.7728,FALSE,"V",0.464536851,TRUE,"FE","mens",8937
6,1,"F",39.91499196,0.2212066,1.243487639,5.599284775,FALSE,FALSE,4.581481931,11.2808,1.9714,14.788,4.9192,17.41608948,2.143436727,3.794347197,2.995397349,9.546,2.338,FALSE,"B",0.706420092,FALSE,"W","mens",9867
8,2,"B",22.52224372,1.552999836,0.149687674,5.029197295,TRUE,FALSE,4.832426612,16.0118,1.4494,14.8432,3.2396,37.78513287,0.77988121,1.271268795,0.876912483,12.2872,2.5774,FALSE,"F",0.368345358,FALSE,"FE","mens",3100
16,1,"B",30.49610927,0.624300128,0.120085303,4.027137256,TRUE,FALSE,2.60225752,12.862,3.1774,13.4376,0.6396,30.42829977,0.736433561,1.23940747,3.535141184,14.542,2.327,FALSE,"B",0.572657072,FALSE,"UE","mens",6807
9,2,"B",34.07581082,-0.424786498,3.703899872,9.056783526,FALSE,FALSE,2.751177152,13.1784,4.6424,14.3168,2.1378,33.46289169,0.375373033,0.651271676,4.919314867,12.6256,3.0366,FALSE,"F",0.462620777,TRUE,"UE","mens",1164
7,1,"B",18.84279222,2.224411929,3.187436839,3.844321832,FALSE,TRUE,1.291164467,4.9072,2.3224,4.6334,1.0606,28.1881697,0.712518965,0.640845896,6.677812647,8.7434,3.676,TRUE,"V",0.341772923,TRUE,"FE","mens",7534
7,1,"B",36.55163172,0.506761313,1.239937404,0.314766751,TRUE,TRUE,5.269782371,14.0076,3.306,14.8816,1.8908,33.59758357,0.505685378,1.313712961,3.37900504,14.0814,0.884,TRUE,"B",0.490079683,TRUE,"FE","mens",4736
21,1,"F",26.40323326,3.937916973,1.66327605,4.0030275,FALSE,FALSE,2.947477817,13.9982,1.3062,13.106,1.503,27.97238041,0.344779668,1.453818476,0.596758178,6.45,2.6262,FALSE,"B",0.317111688,TRUE,"UE","mens",7543
5,2,"B",34.13840568,-0.11159458,3.212670502,6.739031603,FALSE,FALSE,2.041842403,13.9294,3.503,14.8216,1.6664,33.59036799,0.588231193,0.991744554,2.881668227,11.5092,2.0072,FALSE,"F",0.406914026,TRUE,"UE","mens",4319
7,1,"B",15.72629572,0.715300745,2.336141154,4.116056609,FALSE,FALSE,1.497646367,4.0354,0.0734,4.5346,1.3386,14.75761362,0.904344961,2.59500511,8.470038969,6.0192,4.8664,TRUE,"V",0.514234926,TRUE,"W","mens",9216
22,2,"F",35.94337337,0.597053749,1.631770401,3.199035768,FALSE,FALSE,1.637339708,12.8416,2.2244,14.376,1.653,22.60202074,0.607989535,1.305268385,4.581081632,5.1518,1.3924,TRUE,"U",0.229046961,FALSE,"W","mens",2658
4,2,"F",37.80581978,0.097648938,0.315470711,6.450796212,FALSE,FALSE,5.549545293,12.3312,3.891,11.7952,1.6326,23.77661815,1.345338085,2.041140387,3.85143795,13.4762,0.8024,TRUE,"B",0.700823078,FALSE,"W","mens",4762
7,1,"B",20.54306243,-0.112427186,1.772369705,8.701637952,FALSE,FALSE,4.818067505,13.353,2.2892,13.0448,2.519,34.74086575,0.243998096,2.705269145,5.889882271,14.209,2.089,TRUE,"B",0.491194493,TRUE,"FE","mens",6930
14,2,"F",40.53249066,0.399524499,0.721818193,1.649931368,TRUE,FALSE,4.351715846,12.6262,5.2964,15.3924,1.937,25.91974095,0.65930713,0.767154182,6.560370775,12.2984,3.3174,FALSE,"F",0.586162949,FALSE,"FE","mens",4989
6,2,"U",36.91079114,-0.049778512,1.49250075,7.24130966,FALSE,FALSE,1.697329915,12.4582,3.587,12.4792,1.8898,32.46172545,0.458983076,2.704108423,4.410676309,14.6066,3.6068,FALSE,"B",0.558052585,FALSE,"UE","mens",3030
5,1,"B",30.87537972,-0.005805179,3.627412105,5.678815023,FALSE,FALSE,0.764347277,13.5556,2.1056,12.823,1.8876,35.34735404,0.693324192,2.136214821,2.369958437,14.1512,2.3352,FALSE,"B",0.467429586,TRUE,"UE","mens",6670
4,2,"B",23.33773158,0.617249633,0.214739701,2.636074408,TRUE,FALSE,6.835191658,9.9322,3.2294,11.3712,3.4526,23.08107847,0.481762752,1.451704364,6.066443513,14.0504,2.1812,TRUE,"B",0.755762927,FALSE,"UE","mens",3198
5,1,"B",18.7569207,0.437954455,3.201848506,6.802088958,FALSE,FALSE,0.502987714,10.7448,2.7544,10.3088,2.5036,25.51979861,0.091727223,2.079612824,3.869716402,5.1228,3.297,FALSE,"B",0.326587873,TRUE,"W","mens",1898
10,2,"B",32.57592596,-0.01115817,3.96684954,6.472421549,FALSE,FALSE,1.534258922,14.128,3.2674,13.863,1.7562,32.07922531,0.899124748,1.14218812,2.111541655,13.6634,2.4252,FALSE,"B",0.50349676,FALSE,"UE","mens",2485
3,1,"F",35.96860174,0.442285845,0.292767761,2.80758095,TRUE,FALSE,1.758998124,9.2552,0.1448,10.9168,0.722,22.30981207,0.964989674,3.275310371,6.324853718,13.6748,2.5434,FALSE,"B",0.760902053,TRUE,"UE","mens",7285
4,1,"F",31.89269382,-0.020481503,2.637077252,6.862557225,FALSE,FALSE,1.710208502,14.1882,2.8412,13.9366,1.1496,32.95578379,0.55108568,3.245736457,2.507518096,12.942,3.3278,FALSE,"B",0.46194774,FALSE,"UE","mens",8215
8,2,"F",39.35720428,0.574154607,0.523209173,1.875717815,TRUE,FALSE,1.129341932,12.5708,1.2836,12.407,2.401,23.33194551,2.233918944,3.44353124,3.317111143,15.3722,3.6902,FALSE,"B",0.854825593,FALSE,"UE","mens",6418
8,1,"F",36.38143601,1.571127072,1.216466944,3.075509873,FALSE,TRUE,4.468386272,15.6688,1.5362,14.824,2.8516,37.36686183,0.622506912,1.529278406,1.98983625,12.3966,3.4088,FALSE,"F",0.377162248,FALSE,"UE","mens",5763
13,2,"F",35.20021507,-0.120186559,2.237417116,7.622451831,FALSE,FALSE,0.889661981,13.6318,2.08,12.7578,1.9138,34.48778577,0.967066438,3.578259258,1.918354298,15.6,3.7262,FALSE,"B",0.550657729,TRUE,"UE","mens",8530
3,1,"F",32.34775701,0.444778304,0.316597893,4.386272468,FALSE,FALSE,3.552372649,14.1012,1.671,11.265,0.468,28.58267917,1.238730981,2.745689097,1.708619954,12.2324,4.6932,FALSE,"F",0.477860857,TRUE,"W","mens",7343
5,2,"F",30.20252431,2.892910437,1.455862812,1.406657543,FALSE,TRUE,3.605350912,15.6552,1.7202,14.7724,1.7754,36.77159062,0.08305044,0.800696201,4.116591088,10.791,3.8724,FALSE,"B",0.320562241,TRUE,"FE","mens",9979
5,1,"B",26.6450123,0.688043775,0.788287509,0.05165505,TRUE,FALSE,5.186043895,4.8548,1.1914,9.887,0.0624,22.08030824,1.676762921,1.701636886,7.674600403,15.677,3.114,TRUE,"V",0.844716597,TRUE,"UE","mens",7975
3,1,"F",37.33437289,-0.104044912,0.928953132,7.557497799,FALSE,FALSE,4.27742357,14.1472,0.9968,10.9506,1.8454,24.49123538,1.692822278,1.895425111,1.741412315,13.3058,3.327,FALSE,"B",0.654174023,TRUE,"UE","mens",4197
5,1,"B",21.1962148,-0.043484493,1.161890785,6.255551561,FALSE,FALSE,5.770925406,7.1072,1.3004,12.7882,2.3152,23.60730477,1.002180713,2.00617237,5.453824712,13.1422,4.531,FALSE,"V",0.734612636,TRUE,"UE","mens",6038
5,1,"F",37.90444042,0.951517671,0.546154462,0.59043492,TRUE,FALSE,6.425000012,13.1506,4.5432,13.1502,1.8818,22.72329571,1.672251207,1.217861305,0.948342044,13.626,1.1378,TRUE,"B",0.764120714,TRUE,"UE","mens",5892
5,1,"F",35.21608451,0.834916415,0.411106827,1.381217514,FALSE,FALSE,2.476560922,12.2702,0.9266,11.4248,1.4012,32.58484203,0.248021632,2.281761186,5.448562472,14.7806,1.7454,FALSE,"B",0.524550464,TRUE,"W","mens",1301
5,1,"B",19.69130568,-0.048813581,0.231352573,6.264814365,FALSE,FALSE,2.599599423,6.638,0.585,9.205,0.9954,31.53306591,0.722327433,4.079750675,5.824945894,15.5488,2.707,TRUE,"V",0.611075972,TRUE,"FE","mens",460
