index,age,working_sector,financial_weight,qualification,years_of_education,tax_paid,loan_taken,marital_status,occupation,relationship,ethnicity,gender,gain,loss,working_hours,country,target
241,32,private,183916, HS-grad,9,7409.8876751959,0,Never-married,other, Not-in-family, White, Female,0,0,34, United-States,0
242,40,private,207578, Assoc-acdm,12,8939.4208099693,0,Married-civilian,support, Husband, White, Male,0,1977,60, United-States,1
243,45,private,153141, HS-grad,9,6798.0753723532,0,Married-civilian,clerical, Husband, White, Male,0,0,40,NA,0
244,41,private,112763, Prof-school,15,7942.4928221852,0,Married-civilian,specialty, Wife, White, Female,0,0,40, United-States,1
245,42,private,390781, Bachelors,13,7398.88290409,0,Married-civilian,clerical, Wife, Black, Female,0,0,40, United-States,0
246,59,local_body,171328, 10th,6,7910.1844327524,0,Widowed,other, Unmarried, Black, Female,0,0,30, United-States,0
247,19,local_body,27382, Some-college,10,5585.4894081131,0,Never-married,clerical, Own-child, White, Male,0,0,40, United-States,0
248,58,private,259014, Some-college,10,6455.1280653104,0,Never-married,transport, Not-in-family, White, Male,0,0,20, United-States,0
249,42,self_employed,303044, HS-grad,9,5499.7934205458,0,Married-civilian,farming, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia,1
250,20,private,117789, HS-grad,9,7428.6902518943,0,Never-married,other, Own-child, White, Female,0,0,40, United-States,0
251,32,private,172579, HS-grad,9,7447.813089937,0,Separated,other, Not-in-family, White, Female,0,0,30, United-States,0
252,45,private,187666, Assoc-voc,11,5969.9886702001,0,Widowed,managerial, Not-in-family, White, Female,0,0,45, United-States,0
253,50,private,204518, 7th-8th,4,8392.8939811885,0,Divorced,repair, Not-in-family, White, Male,0,0,40, United-States,0
254,36,private,150042, Bachelors,13,6452.9545772821,0,Divorced,specialty, Own-child, White, Female,0,0,40, United-States,0
255,45,private,98092, HS-grad,9,6546.8741441146,0,Married-civilian,sales, Husband, White, Male,0,0,60, United-States,0
256,17,private,245918, 11th,7,7597.2445253283,0,Never-married,other, Own-child, White, Male,0,0,12, United-States,0
257,59,private,146013, Some-college,10,8885.6358341873,0,Married-civilian,sales, Husband, White, Male,4064,0,40, United-States,0
258,26,private,378322, 11th,7,6276.082332246,0,Married-civilian,repair, Husband, White, Male,0,0,40, United-States,0
259,37,self_employed,257295, Some-college,10,8500.7847044617,0,Married-civilian,managerial, Husband, Asian-Pac-Islander, Male,0,0,75, Thailand,1
260,19,NA,218956, Some-college,10,6367.4897290766,0,Never-married,NA, Own-child, White, Male,0,0,24, Canada,0
261,64,private,21174, HS-grad,9,5640.8733464778,0,Married-civilian,managerial, Husband, White, Male,0,0,40, United-States,1
262,33,private,185480, Bachelors,13,7341.0282703117,0,Never-married,specialty, Not-in-family, White, Female,0,0,45, United-States,0
263,33,private,222205, HS-grad,9,6824.3267610669,0,Married-civilian,repair, Wife, White, Female,0,0,40, United-States,1
264,61,private,69867, HS-grad,9,8209.9005393684,0,Married-civilian,managerial, Husband, White, Male,0,0,40, United-States,1
265,17,private,191260, 9th,5,7661.0955083743,0,Never-married,other, Own-child, White, Male,1055,0,24, United-States,0
266,50,self_employed,30653, Masters,14,8716.8473172933,0,Married-civilian,farming, Husband, White, Male,2407,0,98, United-States,0
267,27,local_body,209109, Masters,14,7914.9666568264,0,Never-married,specialty, Own-child, White, Male,0,0,35, United-States,0
268,30,private,70377, HS-grad,9,7635.5722956359,1,Divorced,specialty, Own-child, White, Female,0,0,40, United-States,0
269,43,private,477983, HS-grad,9,6466.7429560795,0,Married-civilian,cleaner, Husband, Black, Male,0,0,40, United-States,0
270,44,private,170924, Some-college,10,5121.3344279677,0,Married-civilian,repair, Husband, White, Male,7298,0,40, United-States,1
271,35,private,190174, Some-college,10,8700.6647875533,0,Never-married,managerial, Not-in-family, White, Female,0,0,40, United-States,0
272,25,private,193787, Some-college,10,8995.4386660829,0,Never-married,support, Own-child, White, Female,0,0,40, United-States,0
273,24,private,279472, Some-college,10,8426.6299512237,0,Married-civilian,inspector, Wife, White, Female,7298,0,48, United-States,1
274,22,private,34918, Bachelors,13,8055.0057627261,0,Never-married,specialty, Not-in-family, White, Female,0,0,15, Germany,0
275,42,local_body,97688, Some-college,10,7231.858048588,0,Married-civilian,repair, Husband, White, Male,5178,0,40, United-States,1
276,60,private,173960, Bachelors,13,8877.3863380775,0,Divorced,specialty, Not-in-family, White, Female,0,0,42, United-States,0
277,21,private,205759, HS-grad,9,5449.6626360342,0,Never-married,cleaner, Own-child, White, Male,0,0,40, United-States,0
278,57,national,425161, Masters,14,5514.9525981396,0,Married-civilian,sales, Husband, White, Male,15024,0,40, United-States,1
279,41,private,220531, Prof-school,15,7027.3282313719,1,Married-civilian,specialty, Husband, White, Male,0,0,60, United-States,1
280,50,private,176609, Some-college,10,5012.6834129915,0,Divorced,other, Not-in-family, White, Male,0,0,45, United-States,0
281,25,private,371987, Bachelors,13,6896.4694943279,0,Never-married,managerial, Not-in-family, White, Female,0,0,40, United-States,0
282,50,private,193884, 7th-8th,4,7915.8288110048,0,Married-civilian,repair, Husband, White, Male,0,0,40, Ecuador,0
283,31,private,127595, HS-grad,9,8146.5073116124,0,Divorced,specialty, Not-in-family, White, Female,0,0,40, United-States,0
284,29,local_body,220419, Bachelors,13,8232.9358132556,1,Never-married,guard, Not-in-family, White, Male,0,0,56, United-States,0
285,21,private,231931, Some-college,10,8739.8400940001,0,Never-married,sales, Own-child, White, Male,0,0,45, United-States,0
286,27,private,248402, Bachelors,13,6561.7009038106,0,Never-married,support, Unmarried, Black, Female,0,0,40, United-States,0
287,65,private,111095, HS-grad,9,5630.4969647899,0,Married-civilian,transport, Husband, White, Male,0,0,16, United-States,0
288,37,self_employed,57424, Bachelors,13,5891.6167886928,0,Divorced,sales, Not-in-family, White, Female,0,0,60, United-States,0
289,39,NA,157443, Masters,14,6249.9718330801,0,Married-civilian,NA, Wife, Asian-Pac-Islander, Female,3464,0,40,NA,0
290,24,private,278130, HS-grad,9,7913.0292413756,0,Never-married,repair, Own-child, White, Male,0,0,40, United-States,0
291,38,private,169469, HS-grad,9,8346.0819274187,0,Divorced,sales, Not-in-family, White, Male,0,0,80, United-States,0
292,48,private,146268, Bachelors,13,7595.2533110976,0,Married-civilian,clerical, Husband, White, Male,7688,0,40, United-States,1
293,21,private,153718, Some-college,10,8648.0931928381,0,Never-married,other, Not-in-family, Asian-Pac-Islander, Female,0,0,25, United-States,0
294,31,private,217460, HS-grad,9,7421.2558744475,0,Married-civilian,transport, Husband, White, Male,0,0,45, United-States,1
295,55,private,238638, HS-grad,9,8944.1459653899,0,Married-civilian,sales, Husband, White, Male,4386,0,40, United-States,1
296,24,private,303296, Some-college,10,6919.572038576,0,Married-civilian,clerical, Wife, Asian-Pac-Islander, Female,0,0,40, Laos,0
297,43,private,173321, HS-grad,9,6088.4725386277,0,Divorced,clerical, Not-in-family, White, Female,0,0,40, United-States,0
298,26,private,193945, Assoc-acdm,12,7506.8794628605,0,Never-married,support, Not-in-family, White, Male,0,0,45, United-States,0
299,46,private,83082, Assoc-acdm,12,NA,0,Never-married,specialty, Not-in-family, White, Female,0,0,33, United-States,0
300,35,private,193815, Assoc-acdm,12,NA,0,Married-civilian,clerical, Husband, White, Male,0,0,40, United-States,1
301,41,self_employed,34987, Some-college,10,NA,0,Married-civilian,farming, Husband, White, Male,0,0,54, United-States,1
302,26,private,59306, Bachelors,13,NA,0,Never-married,sales, Not-in-family, White, Male,0,0,40, United-States,0
303,34,private,142897, Masters,14,NA,0,Married-civilian,managerial, Husband, Asian-Pac-Islander, Male,7298,0,35, Taiwan,1
304,19,NA,860348, Some-college,10,NA,0,Never-married,NA, Own-child, Black, Female,0,0,25, United-States,0
305,36,self_employed,205607, Bachelors,13,NA,0,Divorced,specialty, Not-in-family, Black, Female,0,0,40, United-States,1
306,22,private,199698, Some-college,10,NA,0,Never-married,sales, Own-child, White, Male,0,0,15, United-States,0
307,24,private,191954, Some-college,10,NA,0,Never-married,inspector, Not-in-family, White, Male,0,0,40, United-States,0
308,77,self_employed,138714, Some-college,10,NA,0,Married-civilian,sales, Husband, White, Male,0,0,40, United-States,0
309,22,private,399087, 5th-6th,3,NA,0,Married-civilian,inspector, Other-relative, White, Female,0,0,40, Mexico,0
310,29,private,423158, Some-college,10,NA,0,Never-married,support, Not-in-family, White, Female,0,0,40, United-States,0
311,62,private,159841, HS-grad,9,NA,0,Widowed,other, Not-in-family, White, Female,0,0,24, United-States,0
312,39,self_employed,174308, HS-grad,9,NA,0,Married-civilian,managerial, Husband, White, Male,0,0,40, United-States,0
313,43,private,50356, Some-college,10,NA,0,Married-civilian,repair, Husband, White, Male,0,1485,50, United-States,0
314,35,private,186110, HS-grad,9,NA,0,Divorced,transport, Not-in-family, White, Male,0,0,45, United-States,0
315,29,private,200381, 11th,7,NA,0,Never-married,managerial, Not-in-family, White, Female,0,0,40, United-States,0
316,76,self_employed,174309, Masters,14,NA,0,Married-civilian,repair, Husband, White, Male,0,0,10, United-States,0
317,63,self_employed,78383, HS-grad,9,NA,0,Married-civilian,farming, Husband, White, Male,0,0,45, United-States,0
318,23,NA,211601, Assoc-voc,11,NA,0,Never-married,NA, Own-child, Black, Female,0,0,15, United-States,0
319,43,private,187728, Some-college,10,NA,0,Married-civilian,specialty, Wife, White, Female,0,1887,50, United-States,1
320,58,self_employed,321171, HS-grad,9,NA,0,Married-civilian,cleaner, Husband, White, Male,0,0,40, United-States,0
321,66,private,127921, HS-grad,9,NA,0,Never-married,transport, Not-in-family, White, Male,2050,0,55, United-States,0
322,41,private,206565, Some-college,10,NA,0,Never-married,repair, Not-in-family, Black, Male,0,0,45, United-States,0
323,26,private,224563, Bachelors,13,NA,0,Never-married,clerical, Not-in-family, White, Male,0,0,40, United-States,0
324,55,local_body,98545, 10th,6,NA,0,Married-civilian,clerical, Husband, White, Male,0,0,40, United-States,0
325,53,private,242606, HS-grad,9,NA,0,Married-civilian,transport, Husband, White, Male,0,0,40, United-States,0
326,17,private,270942, 5th-6th,3,NA,0,Never-married,other, Other-relative, White, Male,0,0,48, Mexico,0
327,30,private,94235, HS-grad,9,NA,0,Never-married,repair, Other-relative, White, Male,0,0,40, United-States,0
328,49,private,71195, Masters,14,NA,0,Never-married,specialty, Not-in-family, White, Male,0,0,60, United-States,0
329,19,private,104112, HS-grad,9,NA,0,Never-married,sales, Unmarried, Black, Male,0,0,30, Haiti,0
330,45,private,261192, HS-grad,9,NA,0,Married-civilian,other, Husband, Black, Male,0,0,40, United-States,0
331,38,private,296478, Assoc-voc,11,NA,0,Married-civilian,repair, Husband, White, Male,7298,0,40, United-States,1
332,36,state,119272, HS-grad,9,NA,0,Married-civilian,guard, Husband, White, Male,7298,0,40, United-States,1
333,33,private,85043, HS-grad,9,NA,0,Never-married,farming, Not-in-family, White, Male,0,0,20, United-States,0
334,22,state,293364, Some-college,10,NA,0,Never-married,guard, Own-child, Black, Female,0,0,40, United-States,0
335,43,self_employed,241895, Bachelors,13,NA,0,Never-married,sales, Not-in-family, White, Male,0,0,42, United-States,0
336,67,NA,36135, 11th,7,NA,0,Married-civilian,NA, Husband, White, Male,0,0,8, United-States,0
337,30,NA,151989, Assoc-voc,11,7646.492227912,1,Divorced,NA, Unmarried, White, Female,0,0,40, United-States,0
338,56,private,101128, Assoc-acdm,12,NA,0,Married-non-resident,other, Not-in-family, White, Male,0,0,25, Iran,0
339,31,private,156464, Bachelors,13,NA,0,Never-married,specialty, Own-child, White, Male,0,0,25, United-States,0
340,33,private,117963, Bachelors,13,NA,0,Married-civilian,managerial, Husband, White, Male,0,0,40, United-States,1
341,26,private,192262, HS-grad,9,NA,0,Married-civilian,other, Husband, White, Male,0,0,40, United-States,0
342,33,private,111363, Bachelors,13,NA,0,Married-civilian,managerial, Husband, White, Male,0,0,40, United-States,1
343,46,local_body,329752, 11th,7,NA,0,Married-civilian,transport, Husband, White, Male,0,0,30, United-States,0
344,59,NA,372020, Bachelors,13,NA,0,Married-civilian,NA, Husband, White, Male,0,0,40, United-States,1
345,38,national,95432, HS-grad,9,NA,0,Married-civilian,clerical, Husband, White, Male,0,0,40, United-States,1
346,65,private,161400, 11th,7,NA,0,Widowed,other, Unmarried, Other, Male,0,0,40, United-States,0
347,40,private,96129, Assoc-voc,11,NA,0,Married-civilian,support, Husband, White, Male,0,0,40, United-States,1
348,42,private,111949, HS-grad,9,NA,0,Married-civilian,clerical, Wife, White, Female,0,0,35, United-States,0
349,26,self_employed,117125, 9th,5,NA,0,Married-civilian,repair, Husband, White, Male,0,0,40, Portugal,0
350,36,private,348022, 10th,6,NA,0,Married-civilian,other, Wife, White, Female,0,0,24, United-States,0
351,62,private,270092, Masters,14,NA,0,Married-civilian,specialty, Husband, White, Male,0,0,40, United-States,1
352,43,private,180609, Bachelors,13,NA,0,Married-civilian,transport, Husband, White, Male,0,0,45, United-States,0
353,43,private,174575, Bachelors,13,NA,0,Divorced,managerial, Not-in-family, White, Male,0,1564,45, United-States,1
354,22,private,410439, HS-grad,9,NA,0,Married-non-resident,sales, Not-in-family, White, Male,0,0,55, United-States,0
355,28,private,92262, HS-grad,9,NA,0,Married-civilian,repair, Husband, White, Male,0,0,40, United-States,0
356,56,self_employed,183081, Some-college,10,NA,0,Married-civilian,sales, Husband, White, Male,0,0,45, United-States,0
357,22,private,362589, Assoc-acdm,12,NA,0,Never-married,sales, Not-in-family, White, Female,0,0,15, United-States,0
358,57,private,212448, Bachelors,13,NA,0,Divorced,managerial, Not-in-family, White, Female,0,0,45, United-States,1
359,39,private,481060, HS-grad,9,NA,0,Divorced,sales, Unmarried, White, Female,0,0,40, United-States,0
360,26,national,185885, Some-college,10,NA,0,Never-married,clerical, Unmarried, White, Female,0,0,15, United-States,0
361,17,private,89821, 11th,7,NA,0,Never-married,other, Own-child, White, Male,0,0,10, United-States,0
362,40,state,184018, Assoc-voc,11,4003.2710805535,1,Married-civilian,inspector, Husband, White, Male,0,0,38, United-States,1
363,45,private,256649, HS-grad,9,NA,0,Married-civilian,inspector, Husband, Black, Male,0,0,40, United-States,0
364,44,private,160323, HS-grad,9,NA,0,Never-married,repair, Not-in-family, Black, Male,0,0,40, United-States,0
365,20,local_body,350845, Some-college,10,NA,0,Never-married,clerical, Own-child, White, Female,0,0,10, United-States,0
366,33,private,267404, HS-grad,9,NA,0,Married-civilian,repair, Wife, White, Female,0,0,40, United-States,0
367,23,private,35633, Some-college,10,NA,0,Never-married,sales, Not-in-family, White, Male,0,0,40, United-States,0
368,46,self_employed,80914, Masters,14,NA,0,Divorced,managerial, Not-in-family, White, Male,0,0,30, United-States,0
369,38,private,172927, HS-grad,9,NA,0,Married-civilian,sales, Husband, White, Male,0,0,50, United-States,0
370,54,private,174319, HS-grad,9,4896.3266946375,1,Divorced,transport, Not-in-family, White, Male,0,0,40, United-States,0
371,46,private,214955, 5th-6th,3,NA,0,Divorced,repair, Not-in-family, White, Female,0,2339,45, United-States,0
372,25,private,344991, Some-college,10,NA,0,Married-civilian,repair, Husband, White, Male,0,0,40, United-States,0
373,46,private,108699, Some-college,10,NA,0,Divorced,sales, Not-in-family, White, Female,0,0,40, United-States,0
374,36,local_body,117312, Some-college,10,NA,0,Married-civilian,transport, Wife, White, Female,0,0,40, United-States,0
375,23,private,396099, HS-grad,9,2891.9390775263,1,Never-married,other, Not-in-family, White, Female,0,0,25, United-States,0
376,29,private,134152, HS-grad,9,5842.0012164861,1,Separated,inspector, Not-in-family, White, Male,0,0,40, United-States,0
377,44,private,162028, Some-college,10,NA,0,Married-civilian,clerical, Wife, White, Female,0,2415,6, United-States,1
378,19,private,25429, Some-college,10,2725.3922335804,1,Never-married,clerical, Own-child, White, Female,0,0,16, United-States,0
