"ClaimID","ClaimSize"
"CLM65415","lessthan100K"
"CLM65417","lessthan100K"
"CLM65418","lessthan100K"
"CLM65419","lessthan100K"
"CLM65425","lessthan100K"
"CLM65428","lessthan100K"
"CLM65436","100K-lessthan200K"
"CLM65440","lessthan100K"
"CLM65441","lessthan100K"
"CLM65442","lessthan100K"
"CLM65447","lessthan100K"
"CLM65450","200KandAbove"
"CLM65454","lessthan100K"
"CLM65455","lessthan100K"
"CLM65456","lessthan100K"
"CLM65458","lessthan100K"
"CLM65460","lessthan100K"
"CLM65461","lessthan100K"
"CLM65471","lessthan100K"
"CLM65480","100K-lessthan200K"
"CLM65483","100K-lessthan200K"
"CLM65485","lessthan100K"
"CLM65486","lessthan100K"
"CLM65497","lessthan100K"
"CLM65502","lessthan100K"
"CLM65503","lessthan100K"
"CLM65526","lessthan100K"
"CLM65537","100K-lessthan200K"
"CLM65540","lessthan100K"
"CLM65541","100K-lessthan200K"
"CLM65543","lessthan100K"
"CLM65547","200KandAbove"
"CLM65548","lessthan100K"
"CLM65551","lessthan100K"
"CLM65552","100K-lessthan200K"
"CLM65554","200KandAbove"
"CLM65559","lessthan100K"
"CLM65565","lessthan100K"
"CLM65567","lessthan100K"
"CLM65569","200KandAbove"
"CLM65571","200KandAbove"
"CLM65573","lessthan100K"
"CLM65574","lessthan100K"
"CLM65576","lessthan100K"
"CLM65581","100K-lessthan200K"
"CLM65584","lessthan100K"
"CLM65586","lessthan100K"
"CLM65589","lessthan100K"
"CLM65591","lessthan100K"
"CLM65601","lessthan100K"
"CLM65604","lessthan100K"
"CLM65606","lessthan100K"
"CLM65608","lessthan100K"
"CLM65609","100K-lessthan200K"
"CLM65612","100K-lessthan200K"
"CLM65615","200KandAbove"
"CLM65619","200KandAbove"
"CLM65623","lessthan100K"
"CLM65624","lessthan100K"
"CLM65631","lessthan100K"
"CLM65636","lessthan100K"
"CLM65640","lessthan100K"
"CLM65641","lessthan100K"
"CLM65642","lessthan100K"
"CLM65646","lessthan100K"
"CLM65649","lessthan100K"
"CLM65651","lessthan100K"
"CLM65660","lessthan100K"
"CLM65661","lessthan100K"
"CLM65667","lessthan100K"
"CLM65673","lessthan100K"
"CLM65674","lessthan100K"
"CLM65677","lessthan100K"
"CLM65683","200KandAbove"
"CLM65684","100K-lessthan200K"
"CLM65700","lessthan100K"
"CLM65703","200KandAbove"
"CLM65715","lessthan100K"
"CLM65719","100K-lessthan200K"
"CLM65723","lessthan100K"
"CLM65728","100K-lessthan200K"
"CLM65745","lessthan100K"
"CLM65746","100K-lessthan200K"
"CLM65748","100K-lessthan200K"
"CLM65761","100K-lessthan200K"
"CLM65772","lessthan100K"
"CLM65774","lessthan100K"
"CLM65777","200KandAbove"
"CLM65779","200KandAbove"
"CLM65780","lessthan100K"
"CLM65782","lessthan100K"
"CLM65785","100K-lessthan200K"
"CLM65789","lessthan100K"
"CLM65792","lessthan100K"
"CLM65800","lessthan100K"
"CLM65806","lessthan100K"
"CLM65817","lessthan100K"
"CLM65818","lessthan100K"
"CLM65823","lessthan100K"
"CLM65828","200KandAbove"
"CLM65831","100K-lessthan200K"
"CLM65833","lessthan100K"
"CLM65848","200KandAbove"
"CLM65850","200KandAbove"
"CLM65854","100K-lessthan200K"
"CLM65855","200KandAbove"
"CLM65857","200KandAbove"
"CLM65863","lessthan100K"
"CLM65870","lessthan100K"
"CLM65872","lessthan100K"
"CLM65873","lessthan100K"
"CLM65875","100K-lessthan200K"
"CLM65878","lessthan100K"
"CLM65880","100K-lessthan200K"
"CLM65886","100K-lessthan200K"
"CLM65890","lessthan100K"
"CLM65892","100K-lessthan200K"
"CLM65895","lessthan100K"
"CLM65900","lessthan100K"
"CLM65906","200KandAbove"
"CLM65925","100K-lessthan200K"
"CLM65926","200KandAbove"
"CLM65927","100K-lessthan200K"
"CLM65931","lessthan100K"
"CLM65932","lessthan100K"
"CLM65935","100K-lessthan200K"
"CLM65947","lessthan100K"
"CLM65948","lessthan100K"
"CLM65949","100K-lessthan200K"
"CLM65951","lessthan100K"
"CLM65953","200KandAbove"
"CLM65958","100K-lessthan200K"
"CLM65959","lessthan100K"
"CLM65966","lessthan100K"
"CLM65974","lessthan100K"
"CLM65975","lessthan100K"
"CLM65980","lessthan100K"
"CLM65983","200KandAbove"
"CLM65989","lessthan100K"
"CLM65990","lessthan100K"
"CLM65998","lessthan100K"
"CLM66000","lessthan100K"
"CLM66011","lessthan100K"
"CLM66016","100K-lessthan200K"
"CLM66020","200KandAbove"
"CLM66026","lessthan100K"
"CLM66028","lessthan100K"
"CLM66030","lessthan100K"
"CLM66031","lessthan100K"
"CLM66033","100K-lessthan200K"
"CLM66035","lessthan100K"
"CLM66039","lessthan100K"
"CLM66040","lessthan100K"
"CLM66045","lessthan100K"
"CLM66047","100K-lessthan200K"
"CLM66052","lessthan100K"
"CLM66053","lessthan100K"
"CLM66063","200KandAbove"
"CLM66064","200KandAbove"
"CLM66069","lessthan100K"
"CLM66070","100K-lessthan200K"
"CLM66075","lessthan100K"
"CLM66076","lessthan100K"
"CLM66078","200KandAbove"
"CLM66081","lessthan100K"
"CLM66084","200KandAbove"
"CLM66085","100K-lessthan200K"
"CLM66092","100K-lessthan200K"
"CLM66096","lessthan100K"
"CLM66097","lessthan100K"
"CLM66099","lessthan100K"
"CLM66111","lessthan100K"
"CLM66117","lessthan100K"
"CLM66120","200KandAbove"
"CLM66124","lessthan100K"
"CLM66126","lessthan100K"
"CLM66127","lessthan100K"
"CLM66134","lessthan100K"
"CLM66138","lessthan100K"
"CLM66143","lessthan100K"
"CLM66144","lessthan100K"
"CLM66163","lessthan100K"
"CLM66164","lessthan100K"
"CLM66167","lessthan100K"
"CLM66174","lessthan100K"
"CLM66192","100K-lessthan200K"
"CLM66195","lessthan100K"
"CLM66196","lessthan100K"
"CLM66201","lessthan100K"
"CLM66202","lessthan100K"
"CLM66210","lessthan100K"
"CLM66213","lessthan100K"
"CLM66218","lessthan100K"
"CLM66220","lessthan100K"
"CLM66227","lessthan100K"
"CLM66228","100K-lessthan200K"
"CLM66230","lessthan100K"
"CLM66238","lessthan100K"
"CLM66241","lessthan100K"
"CLM66242","200KandAbove"
"CLM66243","lessthan100K"
"CLM66250","lessthan100K"
"CLM66252","lessthan100K"
"CLM66262","100K-lessthan200K"
"CLM66270","200KandAbove"
"CLM66271","200KandAbove"
"CLM66276","lessthan100K"
"CLM66278","lessthan100K"
"CLM66291","lessthan100K"
"CLM66292","lessthan100K"
"CLM66297","lessthan100K"
"CLM66307","lessthan100K"
"CLM66308","100K-lessthan200K"
"CLM66312","100K-lessthan200K"
"CLM66313","lessthan100K"
"CLM66315","lessthan100K"
"CLM66320","lessthan100K"
"CLM66322","100K-lessthan200K"
"CLM66324","200KandAbove"
"CLM66329","lessthan100K"
"CLM66336","lessthan100K"
"CLM66338","lessthan100K"
"CLM66346","100K-lessthan200K"
"CLM66350","lessthan100K"
"CLM66353","lessthan100K"
"CLM66356","lessthan100K"
"CLM66358","100K-lessthan200K"
"CLM66359","lessthan100K"
"CLM66362","lessthan100K"
"CLM66364","lessthan100K"
"CLM66366","lessthan100K"
"CLM66367","200KandAbove"
"CLM66378","lessthan100K"
"CLM66379","lessthan100K"
"CLM66380","lessthan100K"
"CLM66381","200KandAbove"
"CLM66389","lessthan100K"
"CLM66398","lessthan100K"
"CLM66399","lessthan100K"
"CLM66402","100K-lessthan200K"
"CLM66407","200KandAbove"
"CLM66411","lessthan100K"
"CLM66413","lessthan100K"
"CLM66414","lessthan100K"
"CLM66416","lessthan100K"
"CLM66419","200KandAbove"
"CLM66424","200KandAbove"
"CLM66430","lessthan100K"
"CLM66433","100K-lessthan200K"
"CLM66434","lessthan100K"
"CLM66435","100K-lessthan200K"
"CLM66437","200KandAbove"
"CLM66441","lessthan100K"
"CLM66453","lessthan100K"
"CLM66454","lessthan100K"
"CLM66462","lessthan100K"
"CLM66464","100K-lessthan200K"
"CLM66466","100K-lessthan200K"
"CLM66468","lessthan100K"
"CLM66474","lessthan100K"
"CLM66476","lessthan100K"
"CLM66481","lessthan100K"
"CLM66483","100K-lessthan200K"
"CLM66490","lessthan100K"
"CLM66494","lessthan100K"
"CLM66495","100K-lessthan200K"
"CLM66504","lessthan100K"
"CLM66507","100K-lessthan200K"
"CLM66512","lessthan100K"
"CLM66514","200KandAbove"
"CLM66526","lessthan100K"
"CLM66528","lessthan100K"
"CLM66529","lessthan100K"
"CLM66531","lessthan100K"
"CLM66537","lessthan100K"
"CLM66538","lessthan100K"
"CLM66539","lessthan100K"
"CLM66542","200KandAbove"
"CLM66546","200KandAbove"
"CLM66547","100K-lessthan200K"
"CLM66551","lessthan100K"
"CLM66555","100K-lessthan200K"
"CLM66566","lessthan100K"
"CLM66567","lessthan100K"
"CLM66572","100K-lessthan200K"
"CLM66577","lessthan100K"
"CLM66582","100K-lessthan200K"
"CLM66587","lessthan100K"
"CLM66590","lessthan100K"
"CLM66604","200KandAbove"
"CLM66605","lessthan100K"
"CLM66606","lessthan100K"
"CLM66610","lessthan100K"
"CLM66614","lessthan100K"
"CLM66620","lessthan100K"
"CLM66630","lessthan100K"
"CLM66636","lessthan100K"
"CLM66653","200KandAbove"
"CLM66655","200KandAbove"
"CLM66659","100K-lessthan200K"
"CLM66661","lessthan100K"
"CLM66668","200KandAbove"
"CLM66669","200KandAbove"
"CLM66671","200KandAbove"
"CLM66683","lessthan100K"
"CLM66685","lessthan100K"
"CLM66687","lessthan100K"
"CLM66691","100K-lessthan200K"
"CLM66692","lessthan100K"
"CLM66704","lessthan100K"
"CLM66706","lessthan100K"
"CLM66710","lessthan100K"
"CLM66712","lessthan100K"
"CLM66713","lessthan100K"
"CLM66714","lessthan100K"
"CLM66716","100K-lessthan200K"
"CLM66717","lessthan100K"
"CLM66720","lessthan100K"
"CLM66724","lessthan100K"
"CLM66725","200KandAbove"
"CLM66726","lessthan100K"
"CLM66728","lessthan100K"
"CLM66729","lessthan100K"
"CLM66734","200KandAbove"
"CLM66736","lessthan100K"
"CLM66739","lessthan100K"
"CLM66742","lessthan100K"
"CLM66745","lessthan100K"
"CLM66747","lessthan100K"
"CLM66755","lessthan100K"
"CLM66760","lessthan100K"
"CLM66761","200KandAbove"
"CLM66764","100K-lessthan200K"
"CLM66765","lessthan100K"
"CLM66770","200KandAbove"
"CLM66771","lessthan100K"
"CLM66775","lessthan100K"
"CLM66776","lessthan100K"
"CLM66782","lessthan100K"
"CLM66783","lessthan100K"
"CLM66785","200KandAbove"
"CLM66790","lessthan100K"
"CLM66793","lessthan100K"
"CLM66810","200KandAbove"
"CLM66819","lessthan100K"
"CLM66823","lessthan100K"
"CLM66824","200KandAbove"
"CLM66831","lessthan100K"
"CLM66837","lessthan100K"
"CLM66842","200KandAbove"
"CLM66846","200KandAbove"
"CLM66847","lessthan100K"
"CLM66852","lessthan100K"
"CLM66853","lessthan100K"
"CLM66856","100K-lessthan200K"
"CLM66862","200KandAbove"
"CLM66872","100K-lessthan200K"
"CLM66874","200KandAbove"
"CLM66875","100K-lessthan200K"
"CLM66876","lessthan100K"
"CLM66877","lessthan100K"
"CLM66883","lessthan100K"
"CLM66886","lessthan100K"
"CLM66899","lessthan100K"
"CLM66909","lessthan100K"
"CLM66913","lessthan100K"
"CLM66914","200KandAbove"
"CLM66919","lessthan100K"
"CLM66924","200KandAbove"
"CLM66927","lessthan100K"
"CLM66932","lessthan100K"
"CLM66936","lessthan100K"
"CLM66940","lessthan100K"
"CLM66944","lessthan100K"
"CLM66945","lessthan100K"
"CLM66950","lessthan100K"
"CLM66953","lessthan100K"
"CLM66954","lessthan100K"
"CLM66956","lessthan100K"
"CLM66971","lessthan100K"
"CLM66973","lessthan100K"
"CLM66982","lessthan100K"
"CLM66987","lessthan100K"
"CLM66991","200KandAbove"
"CLM66998","lessthan100K"
"CLM67002","lessthan100K"
"CLM67013","100K-lessthan200K"
"CLM67014","100K-lessthan200K"
"CLM67016","lessthan100K"
"CLM67021","200KandAbove"
"CLM67022","200KandAbove"
"CLM67026","lessthan100K"
"CLM67028","lessthan100K"
"CLM67029","lessthan100K"
"CLM67032","lessthan100K"
"CLM67036","lessthan100K"
"CLM67039","lessthan100K"
"CLM67040","200KandAbove"
"CLM67044","lessthan100K"
"CLM67046","lessthan100K"
"CLM67050","lessthan100K"
"CLM67051","200KandAbove"
"CLM67053","lessthan100K"
"CLM67055","200KandAbove"
"CLM67059","lessthan100K"
"CLM67062","100K-lessthan200K"
"CLM67063","lessthan100K"
"CLM67070","lessthan100K"
"CLM67071","100K-lessthan200K"
"CLM67085","200KandAbove"
"CLM67087","100K-lessthan200K"
"CLM67090","lessthan100K"
"CLM67096","100K-lessthan200K"
"CLM67097","lessthan100K"
"CLM67099","lessthan100K"
"CLM67100","lessthan100K"
"CLM67104","lessthan100K"
"CLM67105","200KandAbove"
"CLM67112","lessthan100K"
"CLM67114","200KandAbove"
"CLM67127","lessthan100K"
"CLM67131","lessthan100K"
"CLM67137","100K-lessthan200K"
"CLM67141","200KandAbove"
"CLM67142","lessthan100K"
"CLM67149","lessthan100K"
"CLM67150","lessthan100K"
"CLM67156","lessthan100K"
"CLM67160","lessthan100K"
"CLM67163","100K-lessthan200K"
"CLM67168","100K-lessthan200K"
"CLM67169","100K-lessthan200K"
"CLM67170","lessthan100K"
"CLM67173","100K-lessthan200K"
"CLM67184","lessthan100K"
"CLM67185","100K-lessthan200K"
"CLM67189","lessthan100K"
"CLM67198","lessthan100K"
"CLM67209","lessthan100K"
"CLM67212","lessthan100K"
"CLM67215","lessthan100K"
"CLM67220","lessthan100K"
"CLM67225","100K-lessthan200K"
"CLM67226","lessthan100K"
"CLM67231","lessthan100K"
"CLM67235","lessthan100K"
"CLM67241","lessthan100K"
"CLM67244","lessthan100K"
"CLM67245","lessthan100K"
"CLM67251","lessthan100K"
"CLM67252","100K-lessthan200K"
"CLM67253","100K-lessthan200K"
"CLM67254","lessthan100K"
"CLM67259","200KandAbove"
"CLM67263","200KandAbove"
"CLM67278","200KandAbove"
"CLM67279","lessthan100K"
"CLM67300","lessthan100K"
"CLM67303","100K-lessthan200K"
"CLM67304","lessthan100K"
"CLM67307","lessthan100K"
"CLM67309","200KandAbove"
"CLM67321","lessthan100K"
"CLM67323","lessthan100K"
"CLM67324","100K-lessthan200K"
"CLM67331","200KandAbove"
"CLM67334","lessthan100K"
"CLM67338","lessthan100K"
"CLM67339","lessthan100K"
"CLM67340","lessthan100K"
"CLM67345","lessthan100K"
"CLM67363","lessthan100K"
"CLM67373","100K-lessthan200K"
"CLM67378","lessthan100K"
"CLM67379","lessthan100K"
"CLM67385","lessthan100K"
"CLM67393","lessthan100K"
"CLM67408","100K-lessthan200K"
"CLM67409","lessthan100K"
"CLM67411","lessthan100K"
"CLM67412","lessthan100K"
"CLM67416","lessthan100K"
"CLM67417","lessthan100K"
"CLM67418","200KandAbove"
"CLM67430","lessthan100K"
"CLM67432","lessthan100K"
"CLM67433","lessthan100K"
"CLM67436","lessthan100K"
"CLM67439","lessthan100K"
"CLM67441","lessthan100K"
"CLM67450","lessthan100K"
"CLM67451","100K-lessthan200K"
"CLM67461","100K-lessthan200K"
"CLM67467","200KandAbove"
"CLM67477","lessthan100K"
"CLM67481","lessthan100K"
"CLM67489","200KandAbove"
"CLM67492","100K-lessthan200K"
"CLM67493","lessthan100K"
"CLM67499","lessthan100K"
"CLM67504","200KandAbove"
"CLM67505","lessthan100K"
"CLM67518","lessthan100K"
"CLM67522","lessthan100K"
"CLM67525","200KandAbove"
"CLM67527","200KandAbove"
"CLM67528","lessthan100K"
"CLM67532","100K-lessthan200K"
"CLM67533","lessthan100K"
"CLM67535","100K-lessthan200K"
"CLM67537","lessthan100K"
"CLM67538","lessthan100K"
"CLM67542","lessthan100K"
"CLM67545","100K-lessthan200K"
"CLM67547","100K-lessthan200K"
"CLM67548","lessthan100K"
"CLM67552","lessthan100K"
"CLM67553","lessthan100K"
"CLM67560","200KandAbove"
"CLM67565","100K-lessthan200K"
"CLM67568","lessthan100K"
"CLM67569","200KandAbove"
"CLM67575","lessthan100K"
"CLM67583","lessthan100K"
"CLM67584","lessthan100K"
"CLM67588","lessthan100K"
"CLM67590","200KandAbove"
"CLM67594","lessthan100K"
"CLM67595","lessthan100K"
"CLM67608","100K-lessthan200K"
"CLM67609","200KandAbove"
"CLM67612","lessthan100K"
"CLM67617","lessthan100K"
"CLM67622","200KandAbove"
"CLM67623","200KandAbove"
"CLM67627","lessthan100K"
"CLM67632","lessthan100K"
"CLM67634","100K-lessthan200K"
"CLM67637","lessthan100K"
"CLM67640","lessthan100K"
"CLM67642","lessthan100K"
"CLM67644","lessthan100K"
"CLM67645","lessthan100K"
"CLM67650","200KandAbove"
"CLM67653","lessthan100K"
"CLM67660","lessthan100K"
"CLM67663","lessthan100K"
"CLM67679","200KandAbove"
"CLM67681","lessthan100K"
"CLM67683","lessthan100K"
"CLM67685","100K-lessthan200K"
"CLM67691","lessthan100K"
"CLM67693","200KandAbove"
"CLM67694","lessthan100K"
"CLM67695","lessthan100K"
"CLM67698","lessthan100K"
"CLM67702","lessthan100K"
"CLM67703","200KandAbove"
"CLM67706","lessthan100K"
"CLM67723","100K-lessthan200K"
"CLM67730","lessthan100K"
"CLM67732","lessthan100K"
"CLM67734","lessthan100K"
"CLM67735","lessthan100K"
"CLM67738","lessthan100K"
"CLM67739","lessthan100K"
"CLM67740","lessthan100K"
"CLM67743","100K-lessthan200K"
"CLM67747","lessthan100K"
"CLM67755","lessthan100K"
"CLM67764","200KandAbove"
"CLM67766","lessthan100K"
"CLM67768","lessthan100K"
"CLM67769","lessthan100K"
"CLM67770","200KandAbove"
"CLM67771","lessthan100K"
"CLM67773","lessthan100K"
"CLM67780","lessthan100K"
"CLM67785","lessthan100K"
"CLM67786","lessthan100K"
"CLM67787","lessthan100K"
"CLM67797","lessthan100K"
"CLM67799","100K-lessthan200K"
"CLM67809","lessthan100K"
"CLM67814","200KandAbove"
"CLM67815","lessthan100K"
"CLM67816","lessthan100K"
"CLM67819","lessthan100K"
"CLM67822","lessthan100K"
"CLM67824","lessthan100K"
"CLM67827","200KandAbove"
"CLM67834","200KandAbove"
"CLM67835","lessthan100K"
"CLM67848","lessthan100K"
"CLM67855","lessthan100K"
"CLM67856","lessthan100K"
"CLM67861","200KandAbove"
"CLM67862","200KandAbove"
"CLM67865","lessthan100K"
"CLM67870","lessthan100K"
"CLM67874","lessthan100K"
"CLM67877","200KandAbove"
"CLM67879","lessthan100K"
"CLM67882","lessthan100K"
"CLM67892","100K-lessthan200K"
"CLM67901","100K-lessthan200K"
"CLM67902","lessthan100K"
"CLM67907","200KandAbove"
"CLM67910","lessthan100K"
"CLM67911","200KandAbove"
"CLM67912","200KandAbove"
"CLM67919","lessthan100K"
"CLM67922","200KandAbove"
"CLM67929","200KandAbove"
"CLM67936","200KandAbove"
"CLM67938","200KandAbove"
"CLM67942","lessthan100K"
"CLM67948","100K-lessthan200K"
"CLM67953","lessthan100K"
"CLM67954","100K-lessthan200K"
"CLM67956","lessthan100K"
"CLM67960","lessthan100K"
"CLM67964","lessthan100K"
"CLM67965","lessthan100K"
"CLM67971","lessthan100K"
"CLM67979","lessthan100K"
"CLM67983","200KandAbove"
"CLM67986","100K-lessthan200K"
"CLM67990","lessthan100K"
"CLM67993","lessthan100K"
"CLM67994","200KandAbove"
"CLM67996","200KandAbove"
"CLM68000","lessthan100K"
"CLM68001","lessthan100K"
"CLM68009","200KandAbove"
"CLM68011","lessthan100K"
"CLM68012","lessthan100K"
"CLM68013","100K-lessthan200K"
"CLM68023","lessthan100K"
"CLM68040","lessthan100K"
"CLM68053","lessthan100K"
"CLM68057","lessthan100K"
"CLM68058","100K-lessthan200K"
"CLM68062","200KandAbove"
"CLM68067","200KandAbove"
"CLM68071","lessthan100K"
"CLM68085","lessthan100K"
"CLM68086","lessthan100K"
"CLM68087","100K-lessthan200K"
"CLM68092","lessthan100K"
"CLM68093","lessthan100K"
"CLM68095","lessthan100K"
"CLM68101","lessthan100K"
"CLM68104","lessthan100K"
"CLM68107","lessthan100K"
"CLM68110","lessthan100K"
"CLM68112","lessthan100K"
"CLM68113","lessthan100K"
"CLM68114","lessthan100K"
"CLM68115","lessthan100K"
"CLM68123","200KandAbove"
"CLM68130","lessthan100K"
"CLM68132","100K-lessthan200K"
"CLM68136","200KandAbove"
"CLM68137","100K-lessthan200K"
"CLM68141","100K-lessthan200K"
"CLM68142","200KandAbove"
"CLM68145","200KandAbove"
"CLM68146","lessthan100K"
"CLM68150","lessthan100K"
"CLM68153","lessthan100K"
"CLM68155","100K-lessthan200K"
"CLM68161","lessthan100K"
"CLM68163","lessthan100K"
"CLM68165","lessthan100K"
"CLM68166","lessthan100K"
"CLM68169","lessthan100K"
"CLM68171","200KandAbove"
"CLM68177","lessthan100K"
"CLM68187","200KandAbove"
"CLM68189","lessthan100K"
"CLM68191","lessthan100K"
"CLM68197","lessthan100K"
"CLM68210","lessthan100K"
"CLM68216","100K-lessthan200K"
"CLM68219","lessthan100K"
"CLM68220","lessthan100K"
"CLM68221","lessthan100K"
"CLM68222","200KandAbove"
"CLM68224","100K-lessthan200K"
"CLM68240","lessthan100K"
"CLM68249","lessthan100K"
"CLM68259","lessthan100K"
"CLM68261","lessthan100K"
"CLM68268","lessthan100K"
"CLM68274","200KandAbove"
"CLM68275","lessthan100K"
"CLM68276","200KandAbove"
"CLM68277","lessthan100K"
"CLM68278","lessthan100K"
"CLM68279","lessthan100K"
"CLM68281","lessthan100K"
"CLM68285","200KandAbove"
"CLM68291","lessthan100K"
"CLM68292","200KandAbove"
"CLM68293","200KandAbove"
"CLM68294","200KandAbove"
"CLM68296","200KandAbove"
"CLM68297","200KandAbove"
"CLM68304","lessthan100K"
"CLM68305","200KandAbove"
"CLM68308","lessthan100K"
"CLM68309","lessthan100K"
"CLM68318","lessthan100K"
"CLM68319","lessthan100K"
"CLM68321","lessthan100K"
"CLM68322","lessthan100K"
"CLM68324","lessthan100K"
"CLM68334","lessthan100K"
"CLM68343","lessthan100K"
"CLM68346","lessthan100K"
"CLM68347","200KandAbove"
"CLM68350","200KandAbove"
"CLM68353","lessthan100K"
"CLM68354","200KandAbove"
"CLM68356","200KandAbove"
"CLM68368","lessthan100K"
"CLM68370","100K-lessthan200K"
"CLM68373","lessthan100K"
"CLM68376","100K-lessthan200K"
"CLM68384","lessthan100K"
"CLM68386","100K-lessthan200K"
"CLM68388","lessthan100K"
"CLM68390","200KandAbove"
"CLM68392","lessthan100K"
"CLM68394","lessthan100K"
"CLM68395","lessthan100K"
"CLM68397","100K-lessthan200K"
"CLM68402","200KandAbove"
"CLM68405","lessthan100K"
"CLM68412","200KandAbove"
"CLM68414","lessthan100K"
"CLM68417","100K-lessthan200K"
"CLM68422","lessthan100K"
"CLM68423","200KandAbove"
"CLM68425","lessthan100K"
"CLM68427","100K-lessthan200K"
"CLM68431","200KandAbove"
"CLM68434","lessthan100K"
"CLM68437","200KandAbove"
"CLM68439","100K-lessthan200K"
"CLM68440","lessthan100K"
"CLM68441","lessthan100K"
"CLM68444","lessthan100K"
"CLM68445","lessthan100K"
"CLM68453","lessthan100K"
"CLM68456","100K-lessthan200K"
"CLM68460","lessthan100K"
"CLM68463","lessthan100K"
"CLM68468","lessthan100K"
"CLM68473","lessthan100K"
"CLM68477","100K-lessthan200K"
"CLM68479","lessthan100K"
"CLM68481","200KandAbove"
"CLM68486","lessthan100K"
"CLM68489","200KandAbove"
"CLM68495","200KandAbove"
"CLM68499","lessthan100K"
"CLM68505","lessthan100K"
"CLM68506","lessthan100K"
"CLM68509","100K-lessthan200K"
"CLM68530","lessthan100K"
"CLM68532","lessthan100K"
"CLM68533","100K-lessthan200K"
"CLM68536","lessthan100K"
"CLM68538","lessthan100K"
"CLM68540","lessthan100K"
"CLM68551","lessthan100K"
"CLM68559","100K-lessthan200K"
"CLM68561","100K-lessthan200K"
"CLM68564","lessthan100K"
"CLM68569","lessthan100K"
"CLM68583","lessthan100K"
"CLM68585","lessthan100K"
"CLM68592","lessthan100K"
"CLM68595","lessthan100K"
"CLM68596","lessthan100K"
"CLM68601","lessthan100K"
"CLM68604","200KandAbove"
"CLM68610","lessthan100K"
"CLM68611","lessthan100K"
"CLM68614","200KandAbove"
"CLM68617","200KandAbove"
"CLM68618","200KandAbove"
"CLM68620","100K-lessthan200K"
"CLM68626","200KandAbove"
"CLM68627","lessthan100K"
"CLM68638","lessthan100K"
"CLM68639","200KandAbove"
"CLM68647","lessthan100K"
"CLM68656","lessthan100K"
"CLM68661","200KandAbove"
"CLM68667","lessthan100K"
"CLM68670","lessthan100K"
"CLM68674","100K-lessthan200K"
"CLM68675","200KandAbove"
"CLM68681","lessthan100K"
"CLM68684","lessthan100K"
"CLM68688","lessthan100K"
"CLM68692","100K-lessthan200K"
"CLM68695","100K-lessthan200K"
"CLM68701","100K-lessthan200K"
"CLM68706","lessthan100K"
"CLM68712","lessthan100K"
"CLM68715","100K-lessthan200K"
"CLM68716","lessthan100K"
"CLM68717","lessthan100K"
"CLM68718","100K-lessthan200K"
"CLM68731","lessthan100K"
"CLM68734","lessthan100K"
"CLM68735","lessthan100K"
"CLM68744","lessthan100K"
"CLM68747","lessthan100K"
"CLM68749","100K-lessthan200K"
"CLM68750","100K-lessthan200K"
"CLM68752","100K-lessthan200K"
"CLM68755","lessthan100K"
"CLM68758","lessthan100K"
"CLM68762","100K-lessthan200K"
"CLM68763","100K-lessthan200K"
"CLM68769","lessthan100K"
"CLM68773","200KandAbove"
"CLM68776","100K-lessthan200K"
"CLM68784","100K-lessthan200K"
"CLM68785","lessthan100K"
"CLM68787","lessthan100K"
"CLM68790","lessthan100K"
"CLM68791","lessthan100K"
"CLM68792","lessthan100K"
"CLM68794","lessthan100K"
"CLM68795","100K-lessthan200K"
"CLM68797","200KandAbove"
"CLM68800","100K-lessthan200K"
"CLM68801","100K-lessthan200K"
"CLM68805","lessthan100K"
"CLM68807","lessthan100K"
"CLM68809","lessthan100K"
"CLM68813","lessthan100K"
"CLM68823","lessthan100K"
"CLM68824","200KandAbove"
"CLM68825","200KandAbove"
"CLM68828","lessthan100K"
"CLM68842","lessthan100K"
"CLM68848","lessthan100K"
"CLM68854","100K-lessthan200K"
"CLM68855","100K-lessthan200K"
"CLM68856","lessthan100K"
"CLM68857","lessthan100K"
"CLM68861","lessthan100K"
"CLM68865","lessthan100K"
"CLM68866","lessthan100K"
"CLM68873","200KandAbove"
"CLM68882","lessthan100K"
"CLM68883","200KandAbove"
"CLM68889","lessthan100K"
"CLM68892","lessthan100K"
"CLM68894","lessthan100K"
"CLM68898","lessthan100K"
"CLM68902","lessthan100K"
"CLM68907","lessthan100K"
"CLM68908","lessthan100K"
"CLM68914","100K-lessthan200K"
"CLM68915","lessthan100K"
"CLM68916","lessthan100K"
"CLM68918","lessthan100K"
"CLM68920","100K-lessthan200K"
"CLM68924","lessthan100K"
"CLM68931","200KandAbove"
"CLM68933","lessthan100K"
"CLM68936","200KandAbove"
"CLM68939","lessthan100K"
"CLM68943","100K-lessthan200K"
"CLM68951","lessthan100K"
"CLM68952","lessthan100K"
"CLM68960","200KandAbove"
"CLM68961","lessthan100K"
"CLM68965","lessthan100K"
"CLM68975","lessthan100K"
"CLM68981","lessthan100K"
"CLM68982","lessthan100K"
"CLM68995","lessthan100K"
"CLM68996","lessthan100K"
"CLM69003","lessthan100K"
"CLM69008","lessthan100K"
"CLM69013","100K-lessthan200K"
"CLM69015","lessthan100K"
"CLM69017","lessthan100K"
"CLM69020","lessthan100K"
"CLM69022","lessthan100K"
"CLM69026","lessthan100K"
"CLM69027","200KandAbove"
"CLM69029","lessthan100K"
"CLM69033","lessthan100K"
