"","ID","CCAvg","Mortgage","Personal.Loan","Securities.Account","CD.Account","Online","CreditCard"
"2517",41,1.6,0,0,1,0,0,0
"2518",144,1.6,0,0,0,0,1,1
"2519",156,1.6,0,0,0,0,1,0
"2520",317,1.6,0,1,0,0,1,0
"2521",348,1.6,0,0,1,1,1,1
"2522",376,1.6,0,0,0,0,1,0
"2523",481,1.6,0,0,0,0,1,1
"2524",750,1.6,0,0,0,0,0,1
"2525",868,1.6,0,0,0,0,0,0
"2526",890,1.6,0,0,0,0,1,1
"2527",903,1.6,0,0,0,0,0,0
"2528",967,1.6,0,0,0,0,0,0
"2529",996,1.6,0,0,0,0,1,1
"2530",1048,1.6,0,0,0,0,0,0
"2531",1113,1.6,0,0,1,0,0,1
"2532",1209,1.6,0,0,0,0,0,1
"2533",1239,1.6,0,0,0,0,1,0
"2534",1263,1.6,0,0,0,0,1,0
"2535",1375,1.6,0,0,0,0,1,0
"2536",1442,1.6,0,0,0,0,1,0
"2537",1484,1.6,0,0,1,0,1,0
"2538",1665,1.6,0,0,0,0,1,0
"2539",1692,1.6,0,0,0,0,0,1
"2540",1710,1.6,0,0,0,0,1,1
"2541",1804,1.6,0,0,0,0,1,0
"2542",1850,1.6,0,0,0,0,1,0
"2543",1917,1.6,0,0,0,0,1,0
"2544",2103,1.6,0,0,0,0,1,1
"2545",2112,1.6,0,0,0,0,1,0
"2546",2142,1.6,0,0,0,0,0,0
"2547",2181,1.6,0,0,0,0,1,0
"2548",2186,1.6,0,0,0,0,1,1
"2549",2195,1.6,0,1,0,0,1,0
"2550",2356,1.6,0,0,0,0,1,1
"2551",2361,1.6,0,0,0,0,0,0
"2552",2365,1.6,0,0,0,0,0,1
"2553",2387,1.6,0,0,0,0,1,0
"2554",2418,1.6,0,0,0,0,1,1
"2555",2426,1.6,0,0,0,0,1,1
"2556",2467,1.6,0,0,0,0,1,0
"2557",2543,1.6,0,0,0,0,1,0
"2558",2574,1.6,0,0,0,0,1,1
"2559",2702,1.6,0,0,0,0,1,0
"2560",2892,1.6,0,0,0,0,1,1
"2561",2944,1.6,0,0,0,0,0,0
"2562",2998,1.6,0,0,0,0,0,0
"2563",3002,1.6,0,0,0,0,1,1
"2564",3005,1.6,0,0,0,0,1,1
"2565",3076,1.6,0,0,0,0,0,0
"2566",3096,1.6,0,0,0,0,1,1
"2567",3209,1.6,0,0,0,0,1,0
"2568",3236,1.6,0,0,0,0,1,0
"2569",3368,1.6,0,0,0,0,1,0
"2570",3550,1.6,0,0,0,0,0,0
"2571",3664,1.6,0,0,0,1,1,1
"2572",3668,1.6,0,0,0,0,1,0
"2573",3745,1.6,0,0,0,0,0,0
"2574",3810,1.6,0,0,1,0,0,0
"2575",3906,1.6,0,0,0,0,0,0
"2576",4033,1.6,0,0,0,0,0,1
"2577",4143,1.6,0,0,0,0,0,0
"2578",4146,1.6,0,0,0,0,0,0
"2579",4255,1.6,0,0,0,0,1,0
"2580",4306,1.6,0,0,1,0,0,0
"2581",4342,1.6,0,0,0,0,0,0
"2582",4390,1.6,0,0,1,1,1,1
"2583",4394,1.6,0,0,0,0,0,0
"2584",4668,1.6,0,0,0,0,1,0
"2585",4678,1.6,0,0,0,0,0,0
"2586",4708,1.6,0,0,1,0,0,1
"2587",4790,1.6,0,0,0,0,1,0
"2588",4826,1.6,0,0,0,0,1,0
"2589",4935,1.6,0,0,0,0,1,1
"2590",4942,1.6,0,1,0,0,1,0
"2591",691,1.6,75,0,0,0,1,0
"2592",3435,1.6,78,0,0,0,0,0
"2593",3611,1.6,79,0,0,0,1,0
"2594",3724,1.6,82,0,0,0,1,0
"2595",3362,1.6,87,0,0,0,1,1
"2596",2617,1.6,103,0,0,0,1,0
"2597",3241,1.6,118,0,0,0,1,0
"2598",4049,1.6,119,0,1,0,1,0
"2599",1317,1.6,123,0,0,0,0,0
"2600",3707,1.6,123,0,0,0,1,0
"2601",922,1.6,126,0,0,0,1,1
"2602",3644,1.6,144,0,0,0,1,1
"2603",1363,1.6,157,0,0,0,1,1
"2604",4755,1.6,161,0,0,0,0,0
"2605",2921,1.6,170,0,0,0,1,0
"2606",2653,1.6,180,0,0,0,1,0
"2607",1256,1.6,185,0,0,0,1,1
"2608",3874,1.6,185,0,0,0,1,0
"2609",1915,1.6,186,0,0,0,1,0
"2610",4960,1.6,197,0,1,0,1,0
"2611",3170,1.6,227,0,0,0,0,0
"2612",1820,1.6,231,0,0,0,1,0
"2613",2877,1.6,238,0,0,0,0,0
"2614",3452,1.6,251,0,0,0,1,1
"2615",864,1.6,265,0,0,0,0,0
"2616",4179,1.6,278,0,0,0,0,0
"2617",562,1.67,0,0,0,0,1,0
"2618",686,1.67,0,0,0,0,1,0
"2619",812,1.67,0,0,0,0,0,0
"2620",832,1.67,0,0,0,0,1,0
"2621",909,1.67,0,0,0,0,0,1
"2622",1043,1.67,0,0,0,0,1,0
"2623",1323,1.67,0,0,1,1,1,1
"2624",2907,1.67,0,0,0,0,1,0
"2625",2910,1.67,0,0,1,0,0,1
"2626",3067,1.67,0,0,0,0,1,0
"2627",3333,1.67,0,0,0,0,0,1
"2628",3641,1.67,0,0,0,0,0,1
"2629",4211,1.67,0,0,0,0,0,0
"2630",1763,1.67,89,0,0,0,1,1
"2631",625,1.67,122,0,0,0,1,0
"2632",4527,1.67,129,0,1,0,1,0
"2633",1918,1.67,142,0,0,0,0,0
"2634",997,1.67,214,0,0,0,0,0
"2635",61,1.7,0,0,1,0,1,0
"2636",160,1.7,0,0,1,0,1,0
"2637",222,1.7,0,0,0,0,1,0
"2638",227,1.7,0,0,0,0,0,0
"2639",234,1.7,0,0,0,0,1,0
"2640",240,1.7,0,0,0,0,0,0
"2641",296,1.7,0,0,0,0,0,1
"2642",364,1.7,0,0,0,0,0,0
"2643",380,1.7,0,0,0,0,0,0
"2644",387,1.7,0,0,0,0,1,0
"2645",500,1.7,0,0,0,0,1,0
"2646",517,1.7,0,0,0,0,0,0
"2647",584,1.7,0,0,0,0,1,0
"2648",609,1.7,0,0,0,0,1,0
"2649",647,1.7,0,0,0,0,0,0
"2650",660,1.7,0,0,0,0,1,1
"2651",769,1.7,0,0,0,0,1,0
"2652",883,1.7,0,0,0,0,0,0
"2653",1031,1.7,0,0,0,0,0,1
"2654",1068,1.7,0,0,0,0,0,0
"2655",1105,1.7,0,0,0,0,1,1
"2656",1115,1.7,0,0,0,0,1,1
"2657",1166,1.7,0,0,0,0,0,0
"2658",1173,1.7,0,0,1,0,1,0
"2659",1174,1.7,0,0,0,0,0,0
"2660",1184,1.7,0,0,0,0,1,1
"2661",1194,1.7,0,0,0,0,1,1
"2662",1275,1.7,0,0,0,0,0,0
"2663",1286,1.7,0,1,0,0,0,1
"2664",1291,1.7,0,0,0,0,1,0
"2665",1334,1.7,0,0,0,0,1,0
"2666",1336,1.7,0,0,0,0,1,1
"2667",1388,1.7,0,0,0,0,1,1
"2668",1457,1.7,0,0,0,0,1,0
"2669",1490,1.7,0,0,0,0,0,0
"2670",1513,1.7,0,0,0,0,0,0
"2671",1614,1.7,0,0,1,0,1,0
"2672",1637,1.7,0,0,0,0,0,1
"2673",1649,1.7,0,0,0,0,0,1
"2674",1699,1.7,0,0,0,0,1,0
"2675",1756,1.7,0,0,0,0,1,1
"2676",1817,1.7,0,0,1,0,1,0
"2677",1880,1.7,0,0,0,0,0,0
"2678",1887,1.7,0,0,0,0,0,0
"2679",1893,1.7,0,0,0,0,0,1
"2680",1910,1.7,0,0,0,0,0,1
"2681",2115,1.7,0,0,0,0,1,0
"2682",2146,1.7,0,0,0,0,1,1
"2683",2222,1.7,0,0,0,0,1,1
"2684",2228,1.7,0,0,0,0,1,1
"2685",2308,1.7,0,0,0,0,1,0
"2686",2443,1.7,0,0,0,0,0,0
"2687",2556,1.7,0,0,0,0,0,0
"2688",2631,1.7,0,0,0,0,1,1
"2689",2693,1.7,0,0,0,0,1,1
"2690",2697,1.7,0,0,0,0,1,0
"2691",2712,1.7,0,0,0,0,1,1
"2692",2713,1.7,0,0,0,0,1,0
"2693",2847,1.7,0,0,0,0,1,0
"2694",2915,1.7,0,0,0,0,1,0
"2695",3108,1.7,0,0,0,0,0,0
"2696",3121,1.7,0,0,0,0,1,0
"2697",3147,1.7,0,0,0,0,1,0
"2698",3169,1.7,0,0,0,0,1,0
"2699",3174,1.7,0,0,0,0,1,0
"2700",3182,1.7,0,0,0,0,1,0
"2701",3229,1.7,0,0,0,0,0,1
"2702",3315,1.7,0,0,0,0,1,0
"2703",3352,1.7,0,0,0,0,1,0
"2704",3502,1.7,0,0,1,0,1,0
"2705",3557,1.7,0,0,1,0,0,1
"2706",3694,1.7,0,0,0,0,0,0
"2707",3788,1.7,0,0,1,1,1,0
"2708",3791,1.7,0,0,0,0,1,1
"2709",3793,1.7,0,0,0,0,1,0
"2710",3856,1.7,0,0,1,0,1,0
"2711",3894,1.7,0,0,0,0,1,0
"2712",3919,1.7,0,0,1,0,1,0
"2713",3928,1.7,0,0,0,0,0,1
"2714",3998,1.7,0,0,0,0,0,0
"2715",4012,1.7,0,0,0,0,1,0
"2716",4035,1.7,0,0,0,0,1,1
"2717",4039,1.7,0,0,0,0,1,0
"2718",4053,1.7,0,0,0,0,1,0
"2719",4055,1.7,0,0,0,0,0,0
"2720",4063,1.7,0,0,0,0,1,0
"2721",4101,1.7,0,0,0,0,1,0
"2722",4190,1.7,0,0,0,0,0,0
"2723",4263,1.7,0,0,0,0,0,0
"2724",4279,1.7,0,0,0,0,1,1
"2725",4323,1.7,0,0,0,0,0,0
"2726",4340,1.7,0,0,0,0,0,1
"2727",4408,1.7,0,0,0,0,1,1
"2728",4442,1.7,0,0,0,0,0,0
"2729",4510,1.7,0,0,0,0,1,0
"2730",4514,1.7,0,0,0,0,1,0
"2731",4524,1.7,0,0,0,0,1,0
"2732",4578,1.7,0,0,0,0,1,1
"2733",4622,1.7,0,0,1,1,1,1
"2734",4639,1.7,0,0,0,0,1,0
"2735",4652,1.7,0,0,0,0,0,0
"2736",4671,1.7,0,0,0,0,1,0
"2737",4705,1.7,0,0,0,0,1,0
"2738",4752,1.7,0,0,0,0,0,1
"2739",4819,1.7,0,0,0,0,1,0
"2740",4927,1.7,0,0,0,0,0,1
"2741",4939,1.7,0,0,0,0,1,0
"2742",4945,1.7,0,0,0,0,1,0
"2743",4971,1.7,0,0,0,0,0,1
"2744",4975,1.7,0,0,0,0,0,1
"2745",4151,1.7,75,0,0,0,1,0
"2746",3003,1.7,83,0,0,0,0,0
"2747",4646,1.7,84,0,0,0,0,0
"2748",1607,1.7,87,0,0,0,1,0
"2749",3420,1.7,87,0,0,0,1,1
"2750",3624,1.7,95,0,0,0,0,0
"2751",2846,1.7,98,0,0,0,0,0
"2752",4880,1.7,98,0,0,0,0,0
"2753",3685,1.7,103,0,0,0,1,0
"2754",1556,1.7,104,0,0,0,1,0
"2755",4946,1.7,106,0,0,0,0,1
"2756",2144,1.7,109,0,0,0,0,0
"2757",2255,1.7,109,0,0,0,0,0
"2758",4710,1.7,119,0,0,0,0,1
"2759",4642,1.7,124,0,0,0,1,1
"2760",1118,1.7,132,0,0,0,1,1
"2761",2397,1.7,142,0,0,0,0,1
"2762",230,1.7,145,0,0,0,0,1
"2763",2413,1.7,148,0,0,0,0,0
"2764",2244,1.7,150,0,0,0,1,1
"2765",2554,1.7,151,0,0,0,0,0
"2766",4988,1.7,159,0,0,0,1,0
"2767",4986,1.7,162,0,0,0,1,0
"2768",2174,1.7,164,0,0,0,0,0
"2769",4458,1.7,171,0,0,0,1,0
"2770",973,1.7,174,0,0,0,0,0
"2771",1985,1.7,175,0,0,0,1,0
"2772",3432,1.7,184,0,1,0,1,0
"2773",3205,1.7,185,0,0,0,0,0
"2774",4199,1.7,189,0,0,0,1,0
"2775",3622,1.7,193,0,0,0,1,0
"2776",213,1.7,209,0,0,0,0,0
"2777",3887,1.7,215,0,0,1,1,1
"2778",2607,1.7,216,0,0,0,1,0
"2779",4614,1.7,218,0,0,0,1,1
"2780",1751,1.7,229,0,0,0,0,0
"2781",2505,1.7,229,0,0,0,0,1
"2782",1384,1.7,230,0,1,0,1,0
"2783",972,1.7,231,1,0,1,1,1
"2784",94,1.7,236,0,1,0,1,0
"2785",3024,1.7,244,0,0,0,0,1
"2786",4406,1.7,245,0,0,0,1,0
"2787",4628,1.7,307,1,0,0,1,0
"2788",765,1.7,314,0,0,0,0,1
"2789",1302,1.7,337,0,0,0,0,1
"2790",2444,1.7,422,1,0,1,1,1
"2791",4673,1.7,550,0,0,0,1,0
"2792",1784,1.7,601,0,0,0,1,0
"2793",133,1.75,0,0,0,0,0,0
"2794",1058,1.75,0,0,0,0,1,0
"2795",2676,1.75,0,0,0,1,1,1
"2796",3077,1.75,0,0,0,0,0,1
"2797",4062,1.75,0,0,0,0,1,0
"2798",4089,1.75,0,0,0,0,0,0
"2799",4958,1.75,0,0,0,0,0,1
"2800",452,1.75,89,0,0,0,1,0
"2801",1266,1.75,108,0,0,0,0,0
"2802",35,1.8,0,0,0,0,1,0
"2803",50,1.8,0,0,0,0,0,1
"2804",86,1.8,0,0,0,0,0,0
"2805",116,1.8,0,0,0,0,1,0
"2806",135,1.8,0,0,0,0,0,0
"2807",236,1.8,0,0,0,0,1,0
"2808",238,1.8,0,0,0,0,1,0
"2809",276,1.8,0,0,1,0,0,0
"2810",388,1.8,0,0,0,0,1,0
"2811",393,1.8,0,0,0,0,1,0
"2812",408,1.8,0,0,0,0,1,0
"2813",435,1.8,0,0,0,0,1,0
"2814",471,1.8,0,0,0,0,0,0
"2815",519,1.8,0,0,0,0,1,0
"2816",622,1.8,0,0,0,0,1,0
"2817",701,1.8,0,0,0,0,1,1
"2818",758,1.8,0,0,1,0,0,0
"2819",766,1.8,0,1,0,0,0,0
"2820",857,1.8,0,0,0,0,0,0
"2821",905,1.8,0,0,1,0,0,0
"2822",911,1.8,0,0,0,0,0,1
"2823",933,1.8,0,0,1,1,1,1
"2824",944,1.8,0,0,0,0,0,0
"2825",951,1.8,0,0,0,0,1,0
"2826",995,1.8,0,0,0,0,0,0
"2827",1095,1.8,0,0,0,0,1,1
"2828",1104,1.8,0,0,0,0,0,0
"2829",1155,1.8,0,0,0,0,1,0
"2830",1225,1.8,0,0,0,0,1,0
"2831",1262,1.8,0,0,0,0,0,0
"2832",1273,1.8,0,0,0,0,1,0
"2833",1352,1.8,0,0,0,0,1,1
"2834",1370,1.8,0,0,0,0,0,0
"2835",1385,1.8,0,0,0,0,1,0
"2836",1391,1.8,0,0,0,0,1,1
"2837",1518,1.8,0,0,0,0,1,0
"2838",1558,1.8,0,0,0,0,0,0
"2839",1594,1.8,0,0,0,0,1,0
"2840",1631,1.8,0,0,0,0,1,1
"2841",1648,1.8,0,0,0,0,0,0
"2842",1702,1.8,0,0,0,0,0,0
"2843",1866,1.8,0,0,1,0,0,0
"2844",1925,1.8,0,0,0,0,0,0
"2845",1941,1.8,0,0,0,0,1,0
"2846",1977,1.8,0,0,0,0,1,0
"2847",1990,1.8,0,0,1,0,0,0
"2848",1998,1.8,0,0,0,0,1,0
"2849",2049,1.8,0,0,0,0,1,1
"2850",2065,1.8,0,0,0,0,0,1
"2851",2106,1.8,0,0,0,0,1,1
"2852",2164,1.8,0,0,0,0,1,0
"2853",2234,1.8,0,0,0,0,1,0
"2854",2315,1.8,0,0,1,0,1,0
"2855",2388,1.8,0,0,0,0,0,1
"2856",2495,1.8,0,0,0,0,1,0
"2857",2522,1.8,0,0,0,0,1,1
"2858",2716,1.8,0,0,0,0,1,0
"2859",2795,1.8,0,0,0,0,1,0
"2860",2849,1.8,0,0,0,0,0,0
"2861",2852,1.8,0,0,0,0,1,0
"2862",2869,1.8,0,0,0,0,1,1
"2863",2962,1.8,0,0,0,0,1,0
"2864",2963,1.8,0,0,0,0,0,0
"2865",3031,1.8,0,0,0,0,1,0
"2866",3129,1.8,0,0,0,0,0,0
"2867",3131,1.8,0,0,1,0,0,1
"2868",3192,1.8,0,0,0,0,0,1
"2869",3197,1.8,0,0,0,0,1,1
"2870",3222,1.8,0,0,1,0,1,0
"2871",3258,1.8,0,0,0,0,1,0
"2872",3273,1.8,0,0,0,0,0,0
"2873",3341,1.8,0,0,0,0,0,0
"2874",3351,1.8,0,0,0,0,0,0
"2875",3460,1.8,0,0,0,0,0,0
"2876",3469,1.8,0,0,0,0,0,1
"2877",3488,1.8,0,0,0,0,0,1
"2878",3520,1.8,0,0,1,0,1,0
"2879",3650,1.8,0,0,0,0,1,0
"2880",3737,1.8,0,0,0,0,0,0
"2881",3775,1.8,0,0,0,0,1,0
"2882",3855,1.8,0,0,0,0,1,0
"2883",3867,1.8,0,0,1,0,0,1
"2884",3915,1.8,0,0,0,0,0,0
"2885",4026,1.8,0,0,0,0,0,1
"2886",4078,1.8,0,0,1,0,1,0
"2887",4120,1.8,0,0,0,0,1,0
"2888",4128,1.8,0,0,0,0,1,1
"2889",4212,1.8,0,0,0,0,0,0
"2890",4227,1.8,0,0,0,0,0,0
"2891",4233,1.8,0,0,0,0,0,0
"2892",4412,1.8,0,0,0,0,1,1
"2893",4432,1.8,0,0,0,0,1,0
"2894",4573,1.8,0,0,0,0,1,0
"2895",4670,1.8,0,0,0,0,1,1
"2896",4689,1.8,0,0,0,0,1,1
"2897",4726,1.8,0,0,0,0,0,0
"2898",4738,1.8,0,0,0,0,0,0
"2899",4771,1.8,0,0,0,0,0,1
"2900",4829,1.8,0,0,0,0,1,0
"2901",4887,1.8,0,0,0,0,0,0
"2902",4953,1.8,0,0,0,0,1,0
"2903",4977,1.8,0,0,0,0,1,1
"2904",4966,1.8,78,0,0,0,1,0
"2905",3596,1.8,79,0,0,0,0,0
"2906",4305,1.8,80,0,0,0,1,0
"2907",804,1.8,82,0,0,0,0,0
"2908",612,1.8,83,0,0,0,0,0
"2909",4280,1.8,86,0,0,0,1,1
"2910",225,1.8,91,0,0,0,0,0
"2911",596,1.8,94,0,0,0,1,0
"2912",2290,1.8,95,0,0,0,0,0
"2913",3884,1.8,98,0,0,0,1,0
"2914",1744,1.8,109,0,0,0,1,0
"2915",4931,1.8,109,0,0,0,1,0
"2916",264,1.8,112,0,0,0,1,1
"2917",4316,1.8,119,0,0,0,1,0
"2918",3839,1.8,127,0,1,0,0,0
"2919",2685,1.8,129,0,1,1,1,1
"2920",4505,1.8,147,0,0,0,0,0
"2921",4735,1.8,147,0,0,0,1,1
"2922",3507,1.8,154,0,0,1,1,1
"2923",1041,1.8,163,0,0,0,0,0
"2924",1853,1.8,167,0,0,0,0,0
"2925",4444,1.8,169,0,0,0,0,0
"2926",2243,1.8,172,0,1,0,1,0
"2927",1383,1.8,178,0,0,0,1,1
"2928",2973,1.8,182,0,0,1,1,1
"2929",504,1.8,185,0,0,0,0,1
"2930",712,1.8,187,0,1,0,0,0
"2931",319,1.8,190,0,0,0,1,0
"2932",3496,1.8,192,0,0,0,1,0
"2933",1528,1.8,195,0,0,0,0,0
"2934",4419,1.8,198,1,0,0,1,0
"2935",679,1.8,207,0,0,0,0,0
"2936",2173,1.8,219,0,0,0,0,0
"2937",3071,1.8,221,0,1,0,0,0
"2938",665,1.8,227,0,0,0,0,1
"2939",4232,1.8,227,0,0,0,1,0
"2940",1948,1.8,231,0,0,0,1,0
"2941",4763,1.8,232,0,0,0,1,0
"2942",2912,1.8,235,0,0,0,1,0
"2943",2023,1.8,236,0,0,0,0,0
"2944",4209,1.8,241,0,0,0,1,0
"2945",2331,1.8,242,0,0,0,1,1
"2946",178,1.8,244,0,0,0,0,0
"2947",1872,1.8,268,0,0,0,0,0
"2948",611,1.8,275,0,0,0,0,0
"2949",1015,1.8,301,1,0,1,1,1
"2950",1733,1.8,319,0,0,0,1,1
"2951",3136,1.8,321,0,0,0,0,0
"2952",1281,1.8,333,0,0,0,0,0
"2953",680,1.8,364,0,0,0,0,0
"2954",201,1.9,0,0,0,0,1,1
"2955",215,1.9,0,0,0,0,0,0
"2956",326,1.9,0,0,0,0,1,1
"2957",360,1.9,0,0,0,0,1,0
"2958",404,1.9,0,0,0,0,0,0
"2959",413,1.9,0,0,0,0,1,0
"2960",415,1.9,0,0,0,0,0,1
"2961",502,1.9,0,0,0,0,1,0
"2962",534,1.9,0,0,0,0,0,0
"2963",558,1.9,0,0,0,0,0,1
"2964",696,1.9,0,0,0,0,0,0
"2965",733,1.9,0,0,0,0,1,0
"2966",755,1.9,0,0,0,1,1,1
"2967",760,1.9,0,0,0,0,1,0
"2968",839,1.9,0,0,0,0,0,0
"2969",867,1.9,0,0,0,0,1,0
"2970",880,1.9,0,0,0,0,1,0
"2971",1129,1.9,0,1,0,0,0,0
"2972",1143,1.9,0,0,0,0,0,0
"2973",1172,1.9,0,0,0,0,1,0
"2974",1253,1.9,0,0,0,0,0,0
"2975",1298,1.9,0,0,0,0,1,0
"2976",1508,1.9,0,0,0,0,0,0
"2977",1691,1.9,0,0,0,0,0,0
"2978",1837,1.9,0,0,0,0,0,0
"2979",1939,1.9,0,0,0,0,1,0
"2980",2055,1.9,0,0,0,0,0,0
"2981",2203,1.9,0,0,0,0,1,0
"2982",2211,1.9,0,0,0,0,0,0
"2983",2229,1.9,0,0,0,0,1,0
"2984",2295,1.9,0,0,0,0,0,0
"2985",2335,1.9,0,0,0,0,0,0
"2986",2390,1.9,0,0,0,0,0,1
"2987",2482,1.9,0,0,0,0,0,0
"2988",2489,1.9,0,0,0,0,1,0
"2989",2507,1.9,0,0,0,0,1,1
"2990",2535,1.9,0,0,0,0,1,0
"2991",2538,1.9,0,0,0,0,1,0
"2992",2964,1.9,0,0,0,0,1,1
"2993",2968,1.9,0,0,0,0,1,1
"2994",2975,1.9,0,0,0,0,1,0
"2995",3004,1.9,0,0,0,0,0,1
"2996",3023,1.9,0,0,0,0,1,1
"2997",3179,1.9,0,0,0,0,0,0
"2998",3300,1.9,0,0,0,0,1,0
"2999",3301,1.9,0,0,0,0,1,0
"3000",3409,1.9,0,0,0,0,1,0
"3001",3466,1.9,0,0,0,0,0,0
"3002",3632,1.9,0,0,0,0,0,0
"3003",3639,1.9,0,0,0,0,1,0
"3004",3652,1.9,0,1,0,0,0,1
"3005",3665,1.9,0,0,0,0,1,0
"3006",3858,1.9,0,0,0,0,0,0
"3007",3872,1.9,0,0,0,0,0,1
"3008",3965,1.9,0,0,0,0,0,0
"3009",3966,1.9,0,0,0,0,1,0
"3010",4002,1.9,0,0,0,0,0,0
"3011",4028,1.9,0,0,0,0,1,0
"3012",4129,1.9,0,0,0,0,0,0
"3013",4160,1.9,0,0,0,0,1,1
"3014",4164,1.9,0,1,0,0,1,0
"3015",4201,1.9,0,0,0,0,0,1
"3016",4204,1.9,0,0,0,0,0,0
"3017",4214,1.9,0,0,0,0,0,0
"3018",4273,1.9,0,0,0,0,1,0
"3019",4290,1.9,0,0,0,0,1,0
"3020",4335,1.9,0,0,0,0,0,0
"3021",4380,1.9,0,0,0,0,1,0
"3022",4434,1.9,0,0,0,0,0,1
"3023",4462,1.9,0,0,0,0,1,0
"3024",4509,1.9,0,0,0,0,1,1
"3025",4638,1.9,0,0,0,0,1,1
"3026",4663,1.9,0,0,0,0,1,0
"3027",4774,1.9,0,0,0,0,1,0
"3028",4996,1.9,0,0,0,0,1,0
"3029",1945,1.9,83,0,0,1,1,1
"3030",4011,1.9,84,0,0,0,0,0
"3031",1881,1.9,89,0,0,0,1,0
"3032",3183,1.9,94,0,1,0,1,0
"3033",229,1.9,98,0,1,1,0,1
"3034",989,1.9,100,0,0,0,0,0
"3035",4992,1.9,100,0,0,0,0,1
"3036",205,1.9,105,0,0,0,0,0
"3037",1439,1.9,106,0,1,0,1,0
"3038",3449,1.9,110,0,0,0,1,1
"3039",816,1.9,118,0,0,0,0,0
"3040",2113,1.9,120,0,0,0,1,0
"3041",1369,1.9,122,0,0,0,1,0
"3042",4131,1.9,125,0,0,0,1,0
"3043",623,1.9,131,0,0,0,1,0
"3044",1570,1.9,141,0,0,0,0,0
"3045",2005,1.9,143,0,0,0,0,0
"3046",1216,1.9,144,0,0,0,1,1
"3047",2890,1.9,144,0,0,0,0,0
"3048",2516,1.9,156,0,0,0,1,0
"3049",4041,1.9,157,0,0,0,0,0
"3050",1422,1.9,164,0,0,0,0,0
"3051",1597,1.9,164,0,1,0,0,0
"3052",466,1.9,172,0,0,0,1,0
"3053",4872,1.9,187,0,0,0,0,0
"3054",4664,1.9,200,0,0,0,1,0
"3055",689,1.9,207,0,0,0,1,0
"3056",2496,1.9,212,0,0,0,0,1
"3057",188,1.9,315,1,0,0,1,0
"3058",2010,1.9,323,0,0,0,0,0
"3059",2035,1.9,329,0,0,0,0,0
"3060",15,2,0,0,1,0,0,0
"3061",22,2,0,0,0,0,1,0
"3062",32,2,0,0,0,0,1,0
"3063",95,2,0,0,0,0,0,0
"3064",163,2,0,0,0,0,0,0
"3065",171,2,0,0,0,0,1,0
"3066",203,2,0,0,0,0,1,0
"3067",295,2,0,0,0,0,1,0
"3068",378,2,0,0,0,0,1,0
"3069",383,2,0,1,0,0,0,1
"3070",449,2,0,0,0,0,1,1
"3071",450,2,0,0,0,0,1,0
"3072",505,2,0,0,0,0,1,0
"3073",559,2,0,0,1,0,0,0
"3074",575,2,0,0,0,0,1,1
"3075",593,2,0,0,1,1,1,1
"3076",645,2,0,0,0,0,1,0
"3077",663,2,0,1,0,0,0,0
"3078",666,2,0,0,1,0,1,0
"3079",715,2,0,0,0,0,0,0
"3080",725,2,0,0,0,0,1,0
"3081",794,2,0,0,0,0,1,0
"3082",799,2,0,0,0,0,0,0
"3083",811,2,0,0,0,0,0,0
"3084",824,2,0,0,0,0,1,1
"3085",843,2,0,0,0,0,0,0
"3086",887,2,0,0,0,0,0,0
"3087",914,2,0,0,1,0,0,0
"3088",957,2,0,0,0,0,1,0
"3089",1005,2,0,0,0,0,1,0
"3090",1116,2,0,0,0,0,0,0
"3091",1121,2,0,0,0,0,1,1
"3092",1134,2,0,0,0,0,0,0
"3093",1161,2,0,0,1,0,1,0
"3094",1243,2,0,0,0,0,1,0
"3095",1309,2,0,0,0,0,1,1
"3096",1310,2,0,0,0,0,0,0
"3097",1327,2,0,0,1,0,1,0
"3098",1348,2,0,0,0,0,1,0
"3099",1450,2,0,0,0,0,1,0
"3100",1503,2,0,0,0,0,1,1
"3101",1511,2,0,0,0,0,1,0
"3102",1551,2,0,0,0,0,1,0
"3103",1655,2,0,0,0,0,1,1
"3104",1688,2,0,0,0,0,1,1
"3105",1785,2,0,1,1,1,0,0
"3106",1830,2,0,0,0,0,1,0
"3107",1870,2,0,0,0,0,1,0
"3108",1888,2,0,0,0,1,1,1
"3109",1932,2,0,0,0,0,1,0
"3110",1947,2,0,0,0,0,1,1
"3111",1952,2,0,0,0,0,1,1
"3112",1970,2,0,0,0,0,1,1
"3113",1988,2,0,0,1,1,1,1
"3114",2008,2,0,0,0,0,1,1
"3115",2030,2,0,0,0,0,1,0
"3116",2076,2,0,0,0,0,0,0
"3117",2083,2,0,0,0,0,1,0
"3118",2092,2,0,0,1,0,1,0
"3119",2184,2,0,0,0,0,1,1
"3120",2224,2,0,0,1,0,0,0
"3121",2321,2,0,0,0,0,1,0
"3122",2340,2,0,0,0,0,0,0
"3123",2473,2,0,0,0,0,0,0
"3124",2518,2,0,0,0,0,0,1
"3125",2600,2,0,0,0,0,0,1
"3126",2629,2,0,0,1,0,1,0
"3127",2638,2,0,0,0,0,1,0
"3128",2717,2,0,0,0,0,0,0
"3129",2797,2,0,0,0,0,0,0
"3130",2894,2,0,0,0,0,1,0
"3131",2937,2,0,0,0,0,1,0
"3132",2938,2,0,0,0,0,1,1
"3133",2988,2,0,0,0,0,0,0
"3134",3025,2,0,0,0,0,1,1
"3135",3115,2,0,0,1,0,1,0
